P/L,P/VP,EV/EBITDA,EV/EBIT,P/EBIT,VPA,P/ATIVO,LPA,P/SR,P/CAP.GIRO,P/ATIVO CIRC. LIQ.,Dív. líquida/PL,Dív. líquida/EBITDA,Dív. líquida/EBIT,PL/Ativos,Passivos/Ativos,Liq. corrente,M. Bruta,M. EBITDA,M. EBIT,M. Líquida,ROE,ROA,ROIC,Giro ativos,CAGR Receitas 5 anos,CAGR Lucros 5 anos,Open_0,acoes,bdrs,Open_dif
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,1.79,4.14353964866196,0.1,7.512599199733244,119993.89719612764,110018.74129170092,0.28,10.20935542857143,1.81,0.53,0.47,1.75,55.04,-30.19358475630441,26.71,10.04,5.85,3.1,8.08,0.31,9.81,16.94,4.02,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,1.71,4.14353964866196,0.06,7.512599199733244,119993.89719612764,110018.74129170092,0.17,10.20935542857143,2.03,0.52,0.48,1.34,56.47,-30.19358475630441,15.65,6.3,3.41,1.79,5.0,0.28,8.991378868978357,13.030695948035882,6.02,1,0,0.6677740863787375
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,1.71,4.14353964866196,0.06,7.512599199733244,119993.89719612764,110018.74129170092,0.17,10.20935542857143,2.03,0.52,0.48,1.34,56.47,-30.19358475630441,15.65,6.3,3.41,1.79,5.0,0.28,8.991378868978357,13.030695948035882,6.02,1,0,0.6677740863787375
4.87,3.1,16.60521298419211,14.56,16.03,47.08,0.55,30.01,8.25,4.45,-4.08,-0.06,10.20935542857143,-0.32,0.18,0.77,1.17,48.92,-30.19358475630441,51.47,169.54,63.74,11.28,10.73,0.07,-36.1,76.23,10.706,1,0,1.4468522323930506
4.87,3.1,16.60521298419211,14.56,16.03,47.08,0.55,30.01,8.25,4.45,-4.08,-0.06,10.20935542857143,-0.32,0.18,0.77,1.17,48.92,-30.19358475630441,51.47,169.54,63.74,11.28,10.73,0.07,-36.1,76.23,10.706,1,0,1.4468522323930506
6.48,0.98,16.60521298419211,3.22,3.05,54.38,0.21,8.26,0.28,4.47,-0.4,0.05,10.20935542857143,0.15,0.21,0.73,1.11,17.89,-30.19358475630441,9.21,4.33,15.18,3.23,13.57,0.75,6.64,13.030695948035882,6.16,1,0,4.740259902597402
6.48,0.98,16.60521298419211,3.22,3.05,54.38,0.21,8.26,0.28,4.47,-0.4,0.05,10.20935542857143,0.15,0.21,0.73,1.11,17.89,-30.19358475630441,9.21,4.33,15.18,3.23,13.57,0.75,6.64,13.030695948035882,6.16,1,0,4.740259902597402
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,40.73,4.14353964866196,6.24,7.512599199733244,119993.89719612764,110018.74129170092,0.61,10.20935542857143,1.51,0.16,0.79,0.96,14.68,-30.19358475630441,9.12,3.47,15.32,2.4,17.2,0.69,10.0,13.030695948035882,5.0,1,0,2.1412
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,40.73,4.14353964866196,6.24,7.512599199733244,119993.89719612764,110018.74129170092,0.61,10.20935542857143,1.51,0.16,0.79,0.96,14.68,-30.19358475630441,9.12,3.47,15.32,2.4,17.2,0.69,10.0,13.030695948035882,5.0,1,0,2.1412
2.76,0.57,16.60521298419211,56.73517328028479,1.56,43.91,0.1,9.05,0.13,5.14,-0.19,0.66,10.20935542857143,1.8,0.17,0.77,1.01,18.64,-30.19358475630441,8.49,4.8,20.6,3.59,7.81,0.75,10.76,18.72,4.6,1,0,1.3391304347826087
2.76,0.57,16.60521298419211,56.73517328028479,1.56,43.91,0.1,9.05,0.13,5.14,-0.19,0.66,10.20935542857143,1.8,0.17,0.77,1.01,18.64,-30.19358475630441,8.49,4.8,20.6,3.59,7.81,0.75,10.76,18.72,4.6,1,0,1.3391304347826087
2.95,0.53,16.60521298419211,5.19,2.5,43.03,0.11,7.8,0.16,-3.81,-0.17,0.5,10.20935542857143,2.37,0.2,0.73,0.93,13.15,-30.19358475630441,6.28,5.32,17.93,3.56,7.94,0.67,8.97,34.24,3.258,1,0,1.5346838551258442
2.95,0.53,16.60521298419211,5.19,2.5,43.03,0.11,7.8,0.16,-3.81,-0.17,0.5,10.20935542857143,2.37,0.2,0.73,0.93,13.15,-30.19358475630441,6.28,5.32,17.93,3.56,7.94,0.67,8.97,34.24,3.258,1,0,1.5346838551258442
5.88,0.26,16.60521298419211,2.04,0.65,63.88,0.04,2.77,0.06,0.99,-0.08,0.56,10.20935542857143,1.43,0.18,0.76,1.1,17.56,-30.19358475630441,9.63,1.06,4.3,0.75,12.91,0.71,13.28,65.51,3.6,1,0,1.2777777777777777
5.88,0.26,16.60521298419211,2.04,0.65,63.88,0.04,2.77,0.06,0.99,-0.08,0.56,10.20935542857143,1.43,0.18,0.76,1.1,17.56,-30.19358475630441,9.63,1.06,4.3,0.75,12.91,0.71,13.28,65.51,3.6,1,0,1.2777777777777777
-1.03,0.93,16.60521298419211,56.73517328028479,-2.34,19.28,0.06,-17.41,0.08,-0.6,-0.08,1.44,10.20935542857143,-3.61,0.06,0.86,0.75,12.03,-30.19358475630441,-3.55,-8.02,-90.28,-5.7,-17.56,0.71,4.04,13.030695948035882,3.416,1,0,0.9537470725995316
-1.03,0.93,16.60521298419211,56.73517328028479,-2.34,19.28,0.06,-17.41,0.08,-0.6,-0.08,1.44,10.20935542857143,-3.61,0.06,0.86,0.75,12.03,-30.19358475630441,-3.55,-8.02,-90.28,-5.7,-17.56,0.71,4.04,13.030695948035882,3.416,1,0,0.9537470725995316
-1.64,0.51,16.60521298419211,-7.63,-3.78,33.58,0.06,-10.41,0.1,-0.42,-0.08,0.53,10.20935542857143,-3.96,0.13,0.78,0.58,13.59,-30.19358475630441,-2.58,-5.94,-31.01,-3.93,-8.92,0.66,1.93,13.030695948035882,3.2,1,0,1.125
-1.64,0.51,16.60521298419211,-7.63,-3.78,33.58,0.06,-10.41,0.1,-0.42,-0.08,0.53,10.20935542857143,-3.96,0.13,0.78,0.58,13.59,-30.19358475630441,-2.58,-5.94,-31.01,-3.93,-8.92,0.66,1.93,13.030695948035882,3.2,1,0,1.125
8.2,-0.17,161.9,-580.68,-66.37,-26.55,0.08,0.54,2.61,0.68,-0.14,0.824658251231527,142.32,-510.44,-0.48,1.48,1.38,33.65,14.1,-3.93,31.82,-2.03,0.98,-1.17,0.03,-29.67,-28.28,3.66,1,0,0.6366120218579235
8.2,-0.17,161.9,-580.68,-66.37,-26.55,0.08,0.54,2.61,0.68,-0.14,0.824658251231527,142.32,-510.44,-0.48,1.48,1.38,33.65,14.1,-3.93,31.82,-2.03,0.98,-1.17,0.03,-29.67,-28.28,3.66,1,0,0.6366120218579235
-1.51,-1.4,-5.91,-5.74,-2.71,-2.61,0.66,-2.43,15.55,-0.53,-0.66,0.824658251231527,-2.85,-2.77,-0.47,1.47,0.01,32.42,-556.5,-572.97,-1032.75,-92.99,-43.52,-120.77,0.04,-20.17,13.030695948035882,6.99,1,0,0.630901287553648
-1.51,-1.4,-5.91,-5.74,-2.71,-2.61,0.66,-2.43,15.55,-0.53,-0.66,0.824658251231527,-2.85,-2.77,-0.47,1.47,0.01,32.42,-556.5,-572.97,-1032.75,-92.99,-43.52,-120.77,0.04,-20.17,13.030695948035882,6.99,1,0,0.630901287553648
-3.41,-38.13,-6.5,-6.37,-5.46,-0.18,1.11,-2.05,4.11,-6.37,-3.27,0.824658251231527,-0.73,-0.72,-0.03,1.03,0.79,-17.53,-73.64,-75.25,-120.64,-1119.5,-32.58,-160.79,0.27,25.72,13.030695948035882,18.299999,1,0,0.20000001092896236
-3.41,-38.13,-6.5,-6.37,-5.46,-0.18,1.11,-2.05,4.11,-6.37,-3.27,0.824658251231527,-0.73,-0.72,-0.03,1.03,0.79,-17.53,-73.64,-75.25,-120.64,-1119.5,-32.58,-160.79,0.27,25.72,13.030695948035882,18.299999,1,0,0.20000001092896236
-0.58,0.85,-2.57,-2.53,-0.84,2.16,0.23,-3.16,0.9,-0.41,-0.24,1.63,-1.63,-1.61,0.27,0.73,0.08,7.82,-105.72,-107.38,-155.23,-146.13,-38.9,-43.17,0.25,44.72,13.030695948035882,19.4,1,0,0.5788659793814434
-0.58,0.85,-2.57,-2.53,-0.84,2.16,0.23,-3.16,0.9,-0.41,-0.24,1.63,-1.63,-1.61,0.27,0.73,0.08,7.82,-105.72,-107.38,-155.23,-146.13,-38.9,-43.17,0.25,44.72,13.030695948035882,19.4,1,0,0.5788659793814434
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,41.49,4.14353964866196,3.41,7.512599199733244,119993.89719612764,110018.74129170092,0.69,3.16,5.67,0.34,0.66,0.84,12.67,12.04,6.7,4.52,8.21,2.83,5.07,0.63,7.29,-6.09,35.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,41.49,4.14353964866196,3.41,7.512599199733244,119993.89719612764,110018.74129170092,0.69,3.16,5.67,0.34,0.66,0.84,12.67,12.04,6.7,4.52,8.21,2.83,5.07,0.63,7.29,-6.09,35.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,40.0,4.14353964866196,5.2,7.512599199733244,119993.89719612764,110018.74129170092,0.65,2.41,3.58,0.36,0.64,1.05,14.08,15.53,10.49,7.53,13.0,4.67,9.0,0.62,8.25,9.99,35.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,40.0,4.14353964866196,5.2,7.512599199733244,119993.89719612764,110018.74129170092,0.65,2.41,3.58,0.36,0.64,1.05,14.08,15.53,10.49,7.53,13.0,4.67,9.0,0.62,8.25,9.99,35.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,36.77,4.14353964866196,4.68,7.512599199733244,119993.89719612764,110018.74129170092,0.6,10.20935542857143,3.33,0.44,0.56,0.91,13.0,-30.19358475630441,10.15,7.14,12.73,5.62,9.01,0.79,12.35,18.42,35.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,36.77,4.14353964866196,4.68,7.512599199733244,119993.89719612764,110018.74129170092,0.6,10.20935542857143,3.33,0.44,0.56,0.91,13.0,-30.19358475630441,10.15,7.14,12.73,5.62,9.01,0.79,12.35,18.42,35.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,33.18,4.14353964866196,5.6,7.512599199733244,119993.89719612764,110018.74129170092,0.41,10.20935542857143,1.71,0.45,0.55,0.94,16.21,-30.19358475630441,13.46,9.48,16.87,7.65,13.2,0.81,9.69,0.74,35.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,33.18,4.14353964866196,5.6,7.512599199733244,119993.89719612764,110018.74129170092,0.41,10.20935542857143,1.71,0.45,0.55,0.94,16.21,-30.19358475630441,13.46,9.48,16.87,7.65,13.2,0.81,9.69,0.74,35.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,29.71,4.14353964866196,5.05,7.512599199733244,119993.89719612764,110018.74129170092,0.39,10.20935542857143,1.63,0.47,0.53,1.07,18.56,-30.19358475630441,13.65,9.59,16.99,7.98,13.74,0.83,9.3,-3.56,35.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,29.71,4.14353964866196,5.05,7.512599199733244,119993.89719612764,110018.74129170092,0.39,10.20935542857143,1.63,0.47,0.53,1.07,18.56,-30.19358475630441,13.65,9.59,16.99,7.98,13.74,0.83,9.3,-3.56,35.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,25.75,4.14353964866196,4.66,7.512599199733244,119993.89719612764,110018.74129170092,0.61,10.20935542857143,2.27,0.43,0.57,1.15,16.63,-30.19358475630441,13.19,8.8,18.11,7.88,14.14,0.9,7.69,-5.11,35.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,25.75,4.14353964866196,4.66,7.512599199733244,119993.89719612764,110018.74129170092,0.61,10.20935542857143,2.27,0.43,0.57,1.15,16.63,-30.19358475630441,13.19,8.8,18.11,7.88,14.14,0.9,7.69,-5.11,35.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,22.04,4.14353964866196,3.23,7.512599199733244,119993.89719612764,110018.74129170092,0.63,10.20935542857143,2.1,0.43,0.57,1.48,18.03,-30.19358475630441,14.13,6.95,14.66,6.25,16.73,0.9,8.38,-8.62,35.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,22.04,4.14353964866196,3.23,7.512599199733244,119993.89719612764,110018.74129170092,0.63,10.20935542857143,2.1,0.43,0.57,1.48,18.03,-30.19358475630441,14.13,6.95,14.66,6.25,16.73,0.9,8.38,-8.62,35.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,20.12,4.14353964866196,2.01,7.512599199733244,119993.89719612764,110018.74129170092,0.52,10.20935542857143,3.27,0.46,0.54,1.06,15.93,-30.19358475630441,8.74,5.49,10.0,4.64,9.62,0.85,8.991378868978357,13.030695948035882,35.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,20.12,4.14353964866196,2.01,7.512599199733244,119993.89719612764,110018.74129170092,0.52,10.20935542857143,3.27,0.46,0.54,1.06,15.93,-30.19358475630441,8.74,5.49,10.0,4.64,9.62,0.85,8.991378868978357,13.030695948035882,35.0,1,0,1.0
4.34,1.13,3.25,4.4,3.3,51.45,0.21,13.45,0.25,5.2,-0.34,0.4,0.86,1.17,0.19,0.81,1.12,13.59,10.41,7.69,5.86,26.13,4.86,12.05,0.83,4.67,31.75,47.990002,1,0,1.2627629813393215
4.34,1.13,3.25,4.4,3.3,51.45,0.21,13.45,0.25,5.2,-0.34,0.4,0.86,1.17,0.19,0.81,1.12,13.59,10.41,7.69,5.86,26.13,4.86,12.05,0.83,4.67,31.75,47.990002,1,0,1.2627629813393215
9.21,0.91,4.1,6.14,4.11,52.51,0.17,5.21,0.24,119993.89719612764,110018.74129170092,0.78,1.51,2.2,0.15,0.85,0.97,12.39,9.04,6.2,3.54,20.15,2.99,11.72,0.84,4.99,-11.18,46.0,1,0,1.3043478260869565
9.21,0.91,4.1,6.14,4.11,52.51,0.17,5.21,0.24,119993.89719612764,110018.74129170092,0.78,1.51,2.2,0.15,0.85,0.97,12.39,9.04,6.2,3.54,20.15,2.99,11.72,0.84,4.99,-11.18,46.0,1,0,1.3043478260869565
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,0.4,1.18,1.82,0.18,0.82,0.98,10.83,7.97,5.16,2.15,9.16,1.67,8.49,0.78,9.49,-3.66,30.0,1,0,1.5996667333333332
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,0.4,1.18,1.82,0.18,0.82,0.98,10.83,7.97,5.16,2.15,9.16,1.67,8.49,0.78,9.49,-3.66,30.0,1,0,1.5996667333333332
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,-0.04,-0.16,-0.27,0.2,0.8,0.86,12.43,7.39,4.31,0.94,3.61,0.73,9.27,0.78,9.9,13.030695948035882,21.5,1,0,2.13953488372093
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,-0.04,-0.16,-0.27,0.2,0.8,0.86,12.43,7.39,4.31,0.94,3.61,0.73,9.27,0.78,9.9,13.030695948035882,21.5,1,0,2.13953488372093
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,-0.06,-0.39,-1.38,0.24,0.76,0.99,8.61,5.4,1.54,-0.16,-0.47,-0.11,2.69,0.71,8.36,13.030695948035882,30.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,-0.06,-0.39,-1.38,0.24,0.76,0.99,8.61,5.4,1.54,-0.16,-0.47,-0.11,2.69,0.71,8.36,13.030695948035882,30.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,0.1,0.41,0.78,0.28,0.72,1.07,9.56,7.71,4.01,1.85,5.87,1.64,7.1,0.88,11.8,-13.73,40.0,1,0,0.5375
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,0.1,0.41,0.78,0.28,0.72,1.07,9.56,7.71,4.01,1.85,5.87,1.64,7.1,0.88,11.8,-13.73,40.0,1,0,0.5375
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,0.17,0.39,0.5,0.38,0.62,2.95,16.85,16.61,13.14,8.16,21.89,8.31,15.74,1.02,12.43,32.76,40.0,1,0,0.75
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,0.17,0.39,0.5,0.38,0.62,2.95,16.85,16.61,13.14,8.16,21.89,8.31,15.74,1.02,12.43,32.76,40.0,1,0,0.75
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,0.01,0.04,0.08,0.38,0.62,1.12,16.81,8.45,4.15,4.08,9.3,3.53,3.72,0.87,8.991378868978357,13.030695948035882,37.0,1,0,1.0810810810810811
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,0.01,0.04,0.08,0.38,0.62,1.12,16.81,8.45,4.15,4.08,9.3,3.53,3.72,0.87,8.991378868978357,13.030695948035882,37.0,1,0,1.0810810810810811
8.31,1.36,4.29,4.48,2.36,6.54,0.35,1.07,1.27,4.36,-0.42,1.21,2.0,2.09,0.25,0.6,1.78,56.04,56.39,54.04,15.34,16.38,4.17,14.02,0.27,32.68,35.12,8.45,1,0,0.953846153846154
8.31,1.36,4.29,4.48,2.36,6.54,0.35,1.07,1.27,4.36,-0.42,1.21,2.0,2.09,0.25,0.6,1.78,56.04,56.39,54.04,15.34,16.38,4.17,14.02,0.27,32.68,35.12,8.45,1,0,0.953846153846154
8.34,1.49,5.1,5.21,3.04,5.69,0.38,1.01,1.62,2.21,-0.53,0.93,1.86,1.9,0.26,0.61,2.61,53.72,54.45,53.24,19.39,17.8,4.6,11.83,0.24,25.59,19.67,5.46,1,0,1.63003663003663
8.34,1.49,5.1,5.21,3.04,5.69,0.38,1.01,1.62,2.21,-0.53,0.93,1.86,1.9,0.26,0.61,2.61,53.72,54.45,53.24,19.39,17.8,4.6,11.83,0.24,25.59,19.67,5.46,1,0,1.63003663003663
12.41,1.11,6.34,6.86,4.02,4.92,0.33,0.44,2.55,1.39,-0.5,0.65,2.18,2.35,0.3,0.57,3.26,67.4,68.47,63.36,20.54,8.94,2.65,8.04,0.13,7.84,5.94,5.35,1,0,1.5794392523364487
12.41,1.11,6.34,6.86,4.02,4.92,0.33,0.44,2.55,1.39,-0.5,0.65,2.18,2.35,0.3,0.57,3.26,67.4,68.47,63.36,20.54,8.94,2.65,8.04,0.13,7.84,5.94,5.35,1,0,1.5794392523364487
12.14,1.03,6.28,6.83,3.75,5.17,0.35,0.44,2.61,2.12,-0.51,0.69,2.31,2.52,0.34,0.51,2.11,73.54,75.69,69.61,21.51,8.52,2.89,9.52,0.13,5.07,8.47,4.4,1,0,1.2409090909090907
12.14,1.03,6.28,6.83,3.75,5.17,0.35,0.44,2.61,2.12,-0.51,0.69,2.31,2.52,0.34,0.51,2.11,73.54,75.69,69.61,21.51,8.52,2.89,9.52,0.13,5.07,8.47,4.4,1,0,1.2409090909090907
10.63,1.14,16.60521298419211,6.38,2.66,3.86,0.32,0.41,2.13,4.13,-0.43,1.25,10.20935542857143,2.93,0.28,0.55,1.45,78.11,-30.19358475630441,79.9,20.0,10.72,3.04,12.27,0.15,5.07,10.28,3.1,1,0,1.4516129032258065
10.63,1.14,16.60521298419211,6.38,2.66,3.86,0.32,0.41,2.13,4.13,-0.43,1.25,10.20935542857143,2.93,0.28,0.55,1.45,78.11,-30.19358475630441,79.9,20.0,10.72,3.04,12.27,0.15,5.07,10.28,3.1,1,0,1.4516129032258065
7.6,1.09,5.43,6.69,4.82,4.59,0.57,0.66,1.58,24.63,-0.66,0.4,1.43,1.77,0.53,0.47,1.21,59.97,40.3,32.72,20.76,14.35,7.55,11.34,0.36,10.07,17.84,7.026666,1,0,0.5407970152558838
7.6,1.09,5.43,6.69,4.82,4.59,0.57,0.66,1.58,24.63,-0.66,0.4,1.43,1.77,0.53,0.47,1.21,59.97,40.3,32.72,20.76,14.35,7.55,11.34,0.36,10.07,17.84,7.026666,1,0,0.5407970152558838
9.83,1.72,6.59,7.97,6.5,12.26,0.89,2.14,2.25,-88.02,-0.99,0.45,1.42,1.72,0.52,0.48,0.91,60.64,41.87,34.6,22.87,17.49,9.05,13.62,0.4,12.53,20.7,3.566666,1,0,1.4299068093283753
9.83,1.72,6.59,7.97,6.5,12.26,0.89,2.14,2.25,-88.02,-0.99,0.45,1.42,1.72,0.52,0.48,0.91,60.64,41.87,34.6,22.87,17.49,9.05,13.62,0.4,12.53,20.7,3.566666,1,0,1.4299068093283753
6.04,0.94,5.25,6.3,3.93,11.35,0.5,1.77,1.3,-18.31,-0.55,0.43,1.49,1.78,0.53,0.47,0.78,59.64,39.54,32.93,21.44,15.61,8.28,12.94,0.39,11.92,17.24,3.9,1,0,1.8017092307692306
6.04,0.94,5.25,6.3,3.93,11.35,0.5,1.77,1.3,-18.31,-0.55,0.43,1.49,1.78,0.53,0.47,0.78,59.64,39.54,32.93,21.44,15.61,8.28,12.94,0.39,11.92,17.24,3.9,1,0,1.8017092307692306
8.59,1.14,5.93,7.23,5.19,10.23,0.58,1.36,1.52,-338.15,-0.66,0.42,1.58,1.92,0.51,0.49,0.99,59.78,35.8,29.36,17.73,13.32,6.78,11.54,0.38,12.75,15.37,3.48,1,0,1.0249040229885058
8.59,1.14,5.93,7.23,5.19,10.23,0.58,1.36,1.52,-338.15,-0.66,0.42,1.58,1.92,0.51,0.49,0.99,59.78,35.8,29.36,17.73,13.32,6.78,11.54,0.38,12.75,15.37,3.48,1,0,1.0249040229885058
8.17,1.07,16.60521298419211,56.73517328028479,5.37,10.09,0.54,1.32,1.47,15.07,-0.63,0.43,1.77,2.17,0.51,0.49,1.35,58.44,33.67,27.43,18.03,13.04,6.63,10.52,0.37,14.82,17.13,1.116666,1,0,3.4925393985309845
8.17,1.07,16.60521298419211,56.73517328028479,5.37,10.09,0.54,1.32,1.47,15.07,-0.63,0.43,1.77,2.17,0.51,0.49,1.35,58.44,33.67,27.43,18.03,13.04,6.63,10.52,0.37,14.82,17.13,1.116666,1,0,3.4925393985309845
3.64,0.38,16.60521298419211,56.73517328028479,2.28,8.77,0.19,0.92,0.54,-512.08,-0.21,0.52,2.43,3.1,0.51,0.49,1.0,54.73,30.09,23.55,14.76,10.49,5.32,9.18,0.36,14.95,24.1,1.933333,1,0,1.8000003103448812
3.64,0.38,16.60521298419211,56.73517328028479,2.28,8.77,0.19,0.92,0.54,-512.08,-0.21,0.52,2.43,3.1,0.51,0.49,1.0,54.73,30.09,23.55,14.76,10.49,5.32,9.18,0.36,14.95,24.1,1.933333,1,0,1.8000003103448812
6.56,0.73,16.60521298419211,56.73517328028479,4.18,7.98,0.37,0.88,1.06,-13.43,-0.4,0.47,2.16,2.73,0.5,0.5,0.73,57.39,31.94,25.25,16.11,11.09,5.58,9.36,0.35,13.5,25.05,2.206666,1,0,0.5060421468405277
6.56,0.73,16.60521298419211,56.73517328028479,4.18,7.98,0.37,0.88,1.06,-13.43,-0.4,0.47,2.16,2.73,0.5,0.5,0.73,57.39,31.94,25.25,16.11,11.09,5.58,9.36,0.35,13.5,25.05,2.206666,1,0,0.5060421468405277
6.97,0.79,16.60521298419211,56.73517328028479,4.37,8.61,0.42,0.97,1.18,49.24,-0.46,0.37,1.64,2.05,0.53,0.47,1.1,60.29,33.87,27.11,17.0,11.3,5.97,9.96,0.35,12.46,23.21,2.963333,1,0,0.6524184085959964
6.97,0.79,16.60521298419211,56.73517328028479,4.37,8.61,0.42,0.97,1.18,49.24,-0.46,0.37,1.64,2.05,0.53,0.47,1.1,60.29,33.87,27.11,17.0,11.3,5.97,9.96,0.35,12.46,23.21,2.963333,1,0,0.6524184085959964
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,72.94,4.14353964866196,14.27,7.512599199733244,119993.89719612764,110018.74129170092,0.34,1.31,1.58,0.43,0.57,1.18,28.37,27.61,22.83,20.95,19.56,8.35,9.83,0.4,4.51,26.76,27.51,1,0,1.3086150490730644
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,72.94,4.14353964866196,14.27,7.512599199733244,119993.89719612764,110018.74129170092,0.34,1.31,1.58,0.43,0.57,1.18,28.37,27.61,22.83,20.95,19.56,8.35,9.83,0.4,4.51,26.76,27.51,1,0,1.3086150490730644
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,63.04,4.14353964866196,7.27,7.512599199733244,119993.89719612764,110018.74129170092,0.5,2.07,2.7,0.45,0.54,1.48,27.6,25.72,19.64,12.25,11.53,5.19,8.75,0.42,3.14,10.54,27.51,1,0,0.21999272991639401
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,63.04,4.14353964866196,7.27,7.512599199733244,119993.89719612764,110018.74129170092,0.5,2.07,2.7,0.45,0.54,1.48,27.6,25.72,19.64,12.25,11.53,5.19,8.75,0.42,3.14,10.54,27.51,1,0,0.21999272991639401
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,58.59,4.14353964866196,5.14,7.512599199733244,119993.89719612764,110018.74129170092,0.59,10.20935542857143,3.96,0.45,0.55,1.0,22.99,-30.19358475630441,16.03,9.42,8.78,3.92,6.75,0.42,10.22,5.58,35.0,1,0,0.786
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,58.59,4.14353964866196,5.14,7.512599199733244,119993.89719612764,110018.74129170092,0.59,10.20935542857143,3.96,0.45,0.55,1.0,22.99,-30.19358475630441,16.03,9.42,8.78,3.92,6.75,0.42,10.22,5.58,35.0,1,0,0.786
