P/L,P/VP,EV/EBITDA,EV/EBIT,P/EBIT,VPA,P/ATIVO,LPA,P/SR,P/CAP.GIRO,P/ATIVO CIRC. LIQ.,Dív. líquida/PL,Dív. líquida/EBITDA,Dív. líquida/EBIT,PL/Ativos,Passivos/Ativos,Liq. corrente,M. Bruta,M. EBITDA,M. EBIT,M. Líquida,ROE,ROA,ROIC,Giro ativos,CAGR Receitas 5 anos,CAGR Lucros 5 anos,Open_0,acoes,bdrs,Open_dif
14.01,2.42,9.13,9.13,8.41,25.66,1.3,4.43,4.82,157.42,-1.58,0.21,0.72,0.72,0.54,0.46,2.723425095370657,62.76,57.25,57.25,34.39,17.26,9.27,14.7,0.27,8.991378868978357,13.030695948035882,58.150002,1,0,0.6018916387999437
14.01,2.42,9.13,9.13,8.41,25.66,1.3,4.43,4.82,157.42,-1.58,0.21,0.72,0.72,0.54,0.46,2.723425095370657,62.76,57.25,57.25,34.39,17.26,9.27,14.7,0.27,8.991378868978357,13.030695948035882,58.150002,1,0,0.6018916387999437
1.23,0.32,16.60521298419211,56.73517328028479,0.95,19.02,0.08,4.86,0.09,5.08,-0.15,1.31,10.20935542857143,3.94,0.27,0.7,1.04,11.48,-30.19358475630441,9.71,7.48,25.56,6.94,12.3,0.93,2.14,30.18,6.82,1,0,0.718475073313783
1.23,0.32,16.60521298419211,56.73517328028479,0.95,19.02,0.08,4.86,0.09,5.08,-0.15,1.31,10.20935542857143,3.94,0.27,0.7,1.04,11.48,-30.19358475630441,9.71,7.48,25.56,6.94,12.3,0.93,2.14,30.18,6.82,1,0,0.718475073313783
0.82,0.48,16.60521298419211,3.73,0.81,14.16,0.12,8.27,0.11,-52.46,-0.2,1.55,10.20935542857143,2.63,0.25,0.72,0.99,18.36,-30.19358475630441,13.18,13.02,58.42,14.37,9.46,1.1,4.69,44.69,2.85,1,0,1.975438596491228
0.82,0.48,16.60521298419211,3.73,0.81,14.16,0.12,8.27,0.11,-52.46,-0.2,1.55,10.20935542857143,2.63,0.25,0.72,0.99,18.36,-30.19358475630441,13.18,13.02,58.42,14.37,9.46,1.1,4.69,44.69,2.85,1,0,1.975438596491228
-0.2,0.48,16.60521298419211,56.73517328028479,-0.36,5.89,0.05,-14.03,0.06,-0.42,-0.09,3.89,10.20935542857143,-2.89,0.11,0.85,0.76,8.69,-30.19358475630441,-15.65,-27.74,-238.26,-26.61,-26.18,0.96,-0.83,13.030695948035882,7.88,1,0,1.101522842639594
-0.2,0.48,16.60521298419211,56.73517328028479,-0.36,5.89,0.05,-14.03,0.06,-0.42,-0.09,3.89,10.20935542857143,-2.89,0.11,0.85,0.76,8.69,-30.19358475630441,-15.65,-27.74,-238.26,-26.61,-26.18,0.96,-0.83,13.030695948035882,7.88,1,0,1.101522842639594
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,19.92,4.14353964866196,-9.31,7.512599199733244,119993.89719612764,110018.74129170092,1.12,10.20935542857143,-3.84,0.34,0.62,0.95,4.18,-30.19358475630441,-14.67,-23.49,-46.76,-15.9,-13.66,0.68,-4.32,13.030695948035882,9.69,1,0,0.6191950464396285
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,19.92,4.14353964866196,-9.31,7.512599199733244,119993.89719612764,110018.74129170092,1.12,10.20935542857143,-3.84,0.34,0.62,0.95,4.18,-30.19358475630441,-14.67,-23.49,-46.76,-15.9,-13.66,0.68,-4.32,13.030695948035882,9.69,1,0,0.6191950464396285
-10.07,0.33,16.60521298419211,29.17,7.66,29.23,0.14,-0.96,0.17,3.69,-0.22,0.96,10.20935542857143,22.09,0.43,0.54,1.12,14.07,-30.19358475630441,2.24,-1.71,-3.29,-1.41,1.56,0.83,9.52,13.030695948035882,11.25,1,0,0.6062222222222222
-10.07,0.33,16.60521298419211,29.17,7.66,29.23,0.14,-0.96,0.17,3.69,-0.22,0.96,10.20935542857143,22.09,0.43,0.54,1.12,14.07,-30.19358475630441,2.24,-1.71,-3.29,-1.41,1.56,0.83,9.52,13.030695948035882,11.25,1,0,0.6062222222222222
8.65,0.37,16.60521298419211,56.73517328028479,2.84,30.39,0.16,1.3,0.19,2.69,-0.27,0.85,10.20935542857143,6.54,0.44,0.52,1.18,18.85,-30.19358475630441,6.79,2.23,4.28,1.88,5.4,0.85,8.991378868978357,13.030695948035882,8.29,1,0,0.3437876960193004
8.65,0.37,16.60521298419211,56.73517328028479,2.84,30.39,0.16,1.3,0.19,2.69,-0.27,0.85,10.20935542857143,6.54,0.44,0.52,1.18,18.85,-30.19358475630441,6.79,2.23,4.28,1.88,5.4,0.85,8.991378868978357,13.030695948035882,8.29,1,0,0.3437876960193004
-0.19,0.48,16.60521298419211,-0.66,-0.28,4.53,0.06,-11.3,0.04,-0.18,-0.12,0.64,10.20935542857143,-0.38,0.12,0.88,0.6,28.5,-30.19358475630441,-14.23,-20.87,-249.56,-30.83,-84.67,1.48,-7.58,13.030695948035882,175.002625,1,0,0.07714170001735689
-0.19,0.48,16.60521298419211,-0.66,-0.28,4.53,0.06,-11.3,0.04,-0.18,-0.12,0.64,10.20935542857143,-0.38,0.12,0.88,0.6,28.5,-30.19358475630441,-14.23,-20.87,-249.56,-30.83,-84.67,1.48,-7.58,13.030695948035882,175.002625,1,0,0.07714170001735689
-2.57,0.32,16.60521298419211,-19.36,-7.0,15.81,0.1,-1.95,0.08,0.6,-0.31,0.59,10.20935542857143,-13.04,0.3,0.7,1.3,33.32,-30.19358475630441,-1.11,-3.02,-12.32,-3.72,-5.02,1.23,-2.16,13.030695948035882,350.005249,1,0,0.11399999604005938
-2.57,0.32,16.60521298419211,-19.36,-7.0,15.81,0.1,-1.95,0.08,0.6,-0.31,0.59,10.20935542857143,-13.04,0.3,0.7,1.3,33.32,-30.19358475630441,-1.11,-3.02,-12.32,-3.72,-5.02,1.23,-2.16,13.030695948035882,350.005249,1,0,0.11399999604005938
-5.36,0.54,16.60521298419211,-79.11,-55.96,18.42,0.2,-1.87,0.15,0.85,-0.76,0.44,10.20935542857143,-45.67,0.37,0.63,1.47,34.2,-30.19358475630441,-0.27,-2.87,-10.13,-3.73,-1.4,1.3,-1.66,13.030695948035882,175.002625,1,0,0.9400000257139001
-5.36,0.54,16.60521298419211,-79.11,-55.96,18.42,0.2,-1.87,0.15,0.85,-0.76,0.44,10.20935542857143,-45.67,0.37,0.63,1.47,34.2,-30.19358475630441,-0.27,-2.87,-10.13,-3.73,-1.4,1.3,-1.66,13.030695948035882,175.002625,1,0,0.9400000257139001
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,18.34,4.14353964866196,3.28,7.512599199733244,119993.89719612764,110018.74129170092,0.93,10.20935542857143,-4.88,0.3,0.7,1.64,31.7,-30.19358475630441,-5.63,5.29,17.87,5.35,-11.25,1.01,2.53,8.96,420.006287,1,0,0.18166667824189023
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,18.34,4.14353964866196,3.28,7.512599199733244,119993.89719612764,110018.74129170092,0.93,10.20935542857143,-4.88,0.3,0.7,1.64,31.7,-30.19358475630441,-5.63,5.29,17.87,5.35,-11.25,1.01,2.53,8.96,420.006287,1,0,0.18166667824189023
59.64,0.73,16.60521298419211,18.08,8.12,16.52,0.18,0.2,0.19,0.88,-0.8,1.11,10.20935542857143,12.45,0.25,0.75,1.37,35.39,-30.19358475630441,2.32,0.32,1.22,0.31,1.97,0.97,7.85,-35.48,700.010498,1,0,0.25000000071427503
59.64,0.73,16.60521298419211,18.08,8.12,16.52,0.18,0.2,0.19,0.88,-0.8,1.11,10.20935542857143,12.45,0.25,0.75,1.37,35.39,-30.19358475630441,2.32,0.32,1.22,0.31,1.97,0.97,7.85,-35.48,700.010498,1,0,0.25000000071427503
43.92,1.11,16.60521298419211,22.55,11.64,18.03,0.43,0.46,0.27,1.43,-1.52,0.82,10.20935542857143,8.6,0.39,0.61,1.73,42.14,-30.19358475630441,2.29,0.61,2.53,0.98,4.82,1.62,8.991378868978357,13.030695948035882,794.861938,1,0,0.440334644631078
43.92,1.11,16.60521298419211,22.55,11.64,18.03,0.43,0.46,0.27,1.43,-1.52,0.82,10.20935542857143,8.6,0.39,0.61,1.73,42.14,-30.19358475630441,2.29,0.61,2.53,0.98,4.82,1.62,8.991378868978357,13.030695948035882,794.861938,1,0,0.440334644631078
-0.4,-0.08,16.60521298419211,56.73517328028479,0.46,-41.93,0.06,-8.49,0.07,-0.06,-0.15,0.824658251231527,10.20935542857143,10.44,-0.76,1.76,0.35,42.99,-30.19358475630441,14.57,-16.64,-20.25,-15.41,20.04,0.93,-1.19,13.030695948035882,2.79,1,0,6.376344444444444
-0.4,-0.08,16.60521298419211,56.73517328028479,0.46,-41.93,0.06,-8.49,0.07,-0.06,-0.15,0.824658251231527,10.20935542857143,10.44,-0.76,1.76,0.35,42.99,-30.19358475630441,14.57,-16.64,-20.25,-15.41,20.04,0.93,-1.19,13.030695948035882,2.79,1,0,6.376344444444444
-32.98,-0.08,16.60521298419211,56.73517328028479,0.39,-33.55,0.05,-0.08,0.06,-0.06,-0.12,0.824658251231527,10.20935542857143,8.87,-0.65,1.65,0.38,39.77,-30.19358475630441,14.39,-0.17,-0.25,-0.16,-4.09,0.96,-2.22,13.030695948035882,1.85,1,0,11.356756756756758
-32.98,-0.08,16.60521298419211,56.73517328028479,0.39,-33.55,0.05,-0.08,0.06,-0.06,-0.12,0.824658251231527,10.20935542857143,8.87,-0.65,1.65,0.38,39.77,-30.19358475630441,14.39,-0.17,-0.25,-0.16,-4.09,0.96,-2.22,13.030695948035882,1.85,1,0,11.356756756756758
-1.13,-0.52,16.60521298419211,-754.25,-120.28,-3.37,0.35,-1.56,0.35,-0.37,-0.79,0.824658251231527,10.20935542857143,-372.76,-0.67,1.67,0.37,35.72,-30.19358475630441,-0.29,-31.03,-46.14,-30.7,-0.96,0.99,-2.57,13.030695948035882,3.4,1,0,3.794117647058824
-1.13,-0.52,16.60521298419211,-754.25,-120.28,-3.37,0.35,-1.56,0.35,-0.37,-0.79,0.824658251231527,10.20935542857143,-372.76,-0.67,1.67,0.37,35.72,-30.19358475630441,-0.29,-31.03,-46.14,-30.7,-0.96,0.99,-2.57,13.030695948035882,3.4,1,0,3.794117647058824
-0.43,-0.18,16.60521298419211,56.73517328028479,1.72,-1.87,0.08,-0.8,0.08,-0.11,-0.17,0.824658251231527,10.20935542857143,20.33,-0.42,1.42,0.44,39.3,-30.19358475630441,4.68,-18.87,-42.79,-17.9,8.21,0.95,-6.0,13.030695948035882,3.6,1,0,0.9444444444444444
-0.43,-0.18,16.60521298419211,56.73517328028479,1.72,-1.87,0.08,-0.8,0.08,-0.11,-0.17,0.824658251231527,10.20935542857143,20.33,-0.42,1.42,0.44,39.3,-30.19358475630441,4.68,-18.87,-42.79,-17.9,8.21,0.95,-6.0,13.030695948035882,3.6,1,0,0.9444444444444444
-0.05,-0.07,-6.3,-5.04,-0.11,-4.81,0.02,-7.5,0.02,-0.04,-0.05,0.824658251231527,-5.98,-4.79,-0.22,1.22,0.63,35.06,-11.32,-14.14,-32.46,-155.77,-33.7,-27.11,1.04,1.35,13.030695948035882,7.5,1,0,0.372
-0.05,-0.07,-6.3,-5.04,-0.11,-4.81,0.02,-7.5,0.02,-0.04,-0.05,0.824658251231527,-5.98,-4.79,-0.22,1.22,0.63,35.06,-11.32,-14.14,-32.46,-155.77,-33.7,-27.11,1.04,1.35,13.030695948035882,7.5,1,0,0.372
-0.31,-8.66,15.25,27.93,1.16,-0.09,0.03,-2.65,0.03,0.34,-0.07,0.824658251231527,14.15,25.92,0.0,1.0,1.22,35.58,5.46,2.98,-11.37,-2835.61,-10.5,3.21,0.92,1.08,13.030695948035882,15.7,1,0,0.11783439490445861
-0.31,-8.66,15.25,27.93,1.16,-0.09,0.03,-2.65,0.03,0.34,-0.07,0.824658251231527,14.15,25.92,0.0,1.0,1.22,35.58,5.46,2.98,-11.37,-2835.61,-10.5,3.21,0.92,1.08,13.030695948035882,15.7,1,0,0.11783439490445861
8.85,0.96,16.60521298419211,8.79,10.31,24.68,0.67,2.67,1.03,2.63,-1.23,-0.13,10.20935542857143,-1.35,0.7,0.3,2.32,51.89,-30.19358475630441,9.97,11.61,10.8,7.61,4.79,0.66,5.26,1.29,28.58,1,0,1.3303009097270821
8.85,0.96,16.60521298419211,8.79,10.31,24.68,0.67,2.67,1.03,2.63,-1.23,-0.13,10.20935542857143,-1.35,0.7,0.3,2.32,51.89,-30.19358475630441,9.97,11.61,10.8,7.61,4.79,0.66,5.26,1.29,28.58,1,0,1.3303009097270821
9.74,1.25,16.60521298419211,9.39,12.35,22.87,0.88,2.94,1.4,2.63,-1.95,-0.27,10.20935542857143,-2.7,0.7,0.3,2.54,52.43,-30.19358475630441,11.3,14.34,12.84,9.01,6.08,0.63,6.09,10.14,16.6,1,0,2.108433734939759
9.74,1.25,16.60521298419211,9.39,12.35,22.87,0.88,2.94,1.4,2.63,-1.95,-0.27,10.20935542857143,-2.7,0.7,0.3,2.54,52.43,-30.19358475630441,11.3,14.34,12.84,9.01,6.08,0.63,6.09,10.14,16.6,1,0,2.108433734939759
5.67,0.79,4.18,5.44,8.95,20.95,0.56,2.92,0.93,1.68,-1.24,-0.32,-2.77,-3.6,0.71,0.29,2.61,52.85,13.52,10.39,16.39,13.94,9.94,4.76,0.61,6.04,12.47,9.05,1,0,3.270718232044199
5.67,0.79,4.18,5.44,8.95,20.95,0.56,2.92,0.93,1.68,-1.24,-0.32,-2.77,-3.6,0.71,0.29,2.61,52.85,13.52,10.39,16.39,13.94,9.94,4.76,0.61,6.04,12.47,9.05,1,0,3.270718232044199
4.24,0.46,2.11,2.86,5.53,19.79,0.33,2.14,0.53,0.9,-0.68,-0.25,-2.2,-2.97,0.72,0.28,3.46,51.4,12.92,9.55,12.46,10.8,7.79,4.52,0.63,7.46,6.98,17.280001,1,0,1.3657406617048231
4.24,0.46,2.11,2.86,5.53,19.79,0.33,2.14,0.53,0.9,-0.68,-0.25,-2.2,-2.97,0.72,0.28,3.46,51.4,12.92,9.55,12.46,10.8,7.79,4.52,0.63,7.46,6.98,17.280001,1,0,1.3657406617048231
6.34,0.94,4.35,5.19,6.25,18.34,0.64,2.73,0.93,1.88,-1.38,-0.17,-0.94,-1.12,0.68,0.32,2.74,50.69,17.75,14.86,14.64,14.86,10.08,9.28,0.69,11.71,16.12,17.5,1,0,1.633142857142857
6.34,0.94,4.35,5.19,6.25,18.34,0.64,2.73,0.93,1.88,-1.38,-0.17,-0.94,-1.12,0.68,0.32,2.74,50.69,17.75,14.86,14.64,14.86,10.08,9.28,0.69,11.71,16.12,17.5,1,0,1.633142857142857
7.57,1.07,4.43,5.35,7.16,16.33,0.74,2.31,1.07,2.17,-1.68,-0.25,-1.36,-1.64,0.66,0.3,2.54,51.1,17.97,14.88,14.07,14.16,9.36,9.1,0.67,8.991378868978357,13.030695948035882,15.99,1,0,1.038148843026892
7.57,1.07,4.43,5.35,7.16,16.33,0.74,2.31,1.07,2.17,-1.68,-0.25,-1.36,-1.64,0.66,0.3,2.54,51.1,17.97,14.88,14.07,14.16,9.36,9.1,0.67,8.991378868978357,13.030695948035882,15.99,1,0,1.038148843026892
-0.35,-0.02,16.60521298419211,3.99,0.57,-541.29,0.05,-35.33,0.07,-0.02,-0.08,0.824658251231527,10.20935542857143,3.3,-2.1,3.1,0.17,46.96,-30.19358475630441,13.09,-21.11,-6.53,-13.67,-4.68,0.65,0.65,13.030695948035882,11.1,1,0,6.052252252252253
-0.35,-0.02,16.60521298419211,3.99,0.57,-541.29,0.05,-35.33,0.07,-0.02,-0.08,0.824658251231527,10.20935542857143,3.3,-2.1,3.1,0.17,46.96,-30.19358475630441,13.09,-21.11,-6.53,-13.67,-4.68,0.65,0.65,13.030695948035882,11.1,1,0,6.052252252252253
-4.12,-0.41,16.60521298419211,56.73517328028479,-32.12,-26.97,0.8,-2.7,1.26,-0.43,-1.54,0.824658251231527,10.20935542857143,-9.56,-1.94,2.94,0.21,55.56,-30.19358475630441,-3.91,-30.53,-10.0,-19.35,1.47,0.63,3.44,13.030695948035882,12.6,1,0,2.1468253174603174
-4.12,-0.41,16.60521298419211,56.73517328028479,-32.12,-26.97,0.8,-2.7,1.26,-0.43,-1.54,0.824658251231527,10.20935542857143,-9.56,-1.94,2.94,0.21,55.56,-30.19358475630441,-3.91,-30.53,-10.0,-19.35,1.47,0.63,3.44,13.030695948035882,12.6,1,0,2.1468253174603174
-0.16,-0.03,16.60521298419211,56.73517328028479,-0.95,-24.27,0.04,-3.86,0.07,-0.03,-0.09,0.824658251231527,10.20935542857143,-5.49,-1.72,2.72,0.23,49.53,-30.19358475630441,-7.65,-44.33,-15.92,-27.44,3.26,0.62,5.85,13.030695948035882,9.0,1,0,3.9111112222222224
-0.16,-0.03,16.60521298419211,56.73517328028479,-0.95,-24.27,0.04,-3.86,0.07,-0.03,-0.09,0.824658251231527,10.20935542857143,-5.49,-1.72,2.72,0.23,49.53,-30.19358475630441,-7.65,-44.33,-15.92,-27.44,3.26,0.62,5.85,13.030695948035882,9.0,1,0,3.9111112222222224
-0.16,-0.02,16.60521298419211,56.73517328028479,-0.93,-20.41,0.03,-2.78,0.04,-0.02,-0.07,0.824658251231527,10.20935542857143,-8.9,-1.47,2.47,0.3,42.39,-30.19358475630441,-4.62,-26.56,-13.61,-20.01,4.29,0.75,14.45,13.030695948035882,6.8,1,0,1.8382352941176472
-0.16,-0.02,16.60521298419211,56.73517328028479,-0.93,-20.41,0.03,-2.78,0.04,-0.02,-0.07,0.824658251231527,10.20935542857143,-8.9,-1.47,2.47,0.3,42.39,-30.19358475630441,-4.62,-26.56,-13.61,-20.01,4.29,0.75,14.45,13.030695948035882,6.8,1,0,1.8382352941176472
-0.22,-0.02,16.60521298419211,56.73517328028479,0.38,-17.63,0.02,-1.57,0.03,-0.02,-0.06,0.824658251231527,10.20935542857143,5.0,-1.24,2.24,0.35,49.47,-30.19358475630441,6.8,-12.05,-8.91,-11.01,-3.81,0.91,21.21,13.030695948035882,5.2,1,0,2.1346153846153846
-0.22,-0.02,16.60521298419211,56.73517328028479,0.38,-17.63,0.02,-1.57,0.03,-0.02,-0.06,0.824658251231527,10.20935542857143,5.0,-1.24,2.24,0.35,49.47,-30.19358475630441,6.8,-12.05,-8.91,-11.01,-3.81,0.91,21.21,13.030695948035882,5.2,1,0,2.1346153846153846
-0.12,-0.02,16.60521298419211,56.73517328028479,-3.08,-16.06,0.02,-2.25,0.03,-0.02,-0.05,0.824658251231527,10.20935542857143,-45.94,-1.39,2.39,0.27,43.04,-30.19358475630441,-1.04,-27.78,-14.01,-19.46,1.82,0.7,10.63,13.030695948035882,9.6,1,0,1.3125
-0.12,-0.02,16.60521298419211,56.73517328028479,-3.08,-16.06,0.02,-2.25,0.03,-0.02,-0.05,0.824658251231527,10.20935542857143,-45.94,-1.39,2.39,0.27,43.04,-30.19358475630441,-1.04,-27.78,-14.01,-19.46,1.82,0.7,10.63,13.030695948035882,9.6,1,0,1.3125
1.52,0.22,16.60521298419211,3.42,0.48,33.56,0.05,4.8,0.13,0.74,-0.09,1.31,10.20935542857143,2.92,0.24,0.58,1.2,29.6,-30.19358475630441,25.98,8.26,14.3,3.45,12.19,0.42,-5.8,13.030695948035882,6.24,1,0,0.6089743589743589
1.52,0.22,16.60521298419211,3.42,0.48,33.56,0.05,4.8,0.13,0.74,-0.09,1.31,10.20935542857143,2.92,0.24,0.58,1.2,29.6,-30.19358475630441,25.98,8.26,14.3,3.45,12.19,0.42,-5.8,13.030695948035882,6.24,1,0,0.6089743589743589
3.84,0.23,3.91,6.77,0.95,26.96,0.05,1.63,0.11,0.41,-0.1,1.43,3.37,5.84,0.23,0.58,1.43,30.31,19.52,11.25,2.78,6.03,1.41,6.51,0.51,-2.6,13.030695948035882,3.66,1,0,1.6420765027322404
3.84,0.23,3.91,6.77,0.95,26.96,0.05,1.63,0.11,0.41,-0.1,1.43,3.37,5.84,0.23,0.58,1.43,30.31,19.52,11.25,2.78,6.03,1.41,6.51,0.51,-2.6,13.030695948035882,3.66,1,0,1.6420765027322404
-0.8,0.16,8.71,23.04,2.07,23.51,0.03,-4.6,0.04,0.25,-0.06,1.58,7.96,21.06,0.22,0.61,1.41,25.59,5.39,2.04,-5.3,-19.55,-4.22,-0.23,0.8,8.86,13.030695948035882,2.24,1,0,4.495535714285714
-0.8,0.16,8.71,23.04,2.07,23.51,0.03,-4.6,0.04,0.25,-0.06,1.58,7.96,21.06,0.22,0.61,1.41,25.59,5.39,2.04,-5.3,-19.55,-4.22,-0.23,0.8,8.86,13.030695948035882,2.24,1,0,4.495535714285714
-3.53,0.31,16.60521298419211,56.73517328028479,7.53,7.16,0.08,-0.63,0.11,0.41,-0.18,1.0,6.98,24.13,0.26,0.55,1.6,25.47,4.89,1.42,-3.02,-8.86,-2.34,1.07,0.77,4.95,13.030695948035882,2.8,1,0,2.6
-3.53,0.31,16.60521298419211,56.73517328028479,7.53,7.16,0.08,-0.63,0.11,0.41,-0.18,1.0,6.98,24.13,0.26,0.55,1.6,25.47,4.89,1.42,-3.02,-8.86,-2.34,1.07,0.77,4.95,13.030695948035882,2.8,1,0,2.6
-1.12,0.09,16.60521298419211,56.73517328028479,1.91,7.89,0.03,-0.62,0.04,0.12,-0.05,0.88,5.88,19.01,0.3,0.51,1.78,25.18,5.92,1.83,-3.12,-7.9,-2.35,1.38,0.75,-1.6,13.030695948035882,9.0,1,0,0.6933333333333334
-1.12,0.09,16.60521298419211,56.73517328028479,1.91,7.89,0.03,-0.62,0.04,0.12,-0.05,0.88,5.88,19.01,0.3,0.51,1.78,25.18,5.92,1.83,-3.12,-7.9,-2.35,1.38,0.75,-1.6,13.030695948035882,9.0,1,0,0.6933333333333334
-13.86,0.28,5.11,11.12,3.03,8.12,0.09,-0.16,0.12,0.49,-0.17,0.75,3.76,8.17,0.31,0.47,1.57,23.86,8.25,3.8,-0.83,-2.0,-0.63,2.98,0.75,8.991378868978357,13.030695948035882,12.0,1,0,0.305
-13.86,0.28,5.11,11.12,3.03,8.12,0.09,-0.16,0.12,0.49,-0.17,0.75,3.76,8.17,0.31,0.47,1.57,23.86,8.25,3.8,-0.83,-2.0,-0.63,2.98,0.75,8.991378868978357,13.030695948035882,12.0,1,0,0.305
3.63,0.62,16.60521298419211,56.73517328028479,2.93,32.34,0.05,5.52,0.28,-0.47,-0.1,0.824658251231527,10.20935542857143,10.919744689144414,0.1,0.9,0.79,45.91,-30.19358475630441,9.41,7.58,14.19,1.47,12.17401091405184,0.19,10.08,11.54,2.083333,1,0,2.4538669526187125
3.63,0.62,16.60521298419211,56.73517328028479,2.93,32.34,0.05,5.52,0.28,-0.47,-0.1,0.824658251231527,10.20935542857143,10.919744689144414,0.1,0.9,0.79,45.91,-30.19358475630441,9.41,7.58,14.19,1.47,12.17401091405184,0.19,10.08,11.54,2.083333,1,0,2.4538669526187125
7.89,1.44,16.60521298419211,6.99,6.42,20.93,0.13,3.81,1.5,119993.89719612764,-0.13,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.9,2.723425095370657,46.23,-30.19358475630441,23.31,18.97,18.21,1.6,12.17401091405184,0.08,6.73,8.68,25.126665,1,0,0.7677103586966277
7.89,1.44,16.60521298419211,6.99,6.42,20.93,0.13,3.81,1.5,119993.89719612764,-0.13,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.9,2.723425095370657,46.23,-30.19358475630441,23.31,18.97,18.21,1.6,12.17401091405184,0.08,6.73,8.68,25.126665,1,0,0.7677103586966277
10.7,1.89,16.60521298419211,8.63,8.11,19.96,0.17,3.52,1.66,119993.89719612764,-0.18,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.9,2.723425095370657,47.63,-30.19358475630441,20.45,15.51,17.18,1.61,12.17401091405184,0.1,8.05,12.92,19.700001,1,0,1.41776642549409
10.7,1.89,16.60521298419211,8.63,8.11,19.96,0.17,3.52,1.66,119993.89719612764,-0.18,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.9,2.723425095370657,47.63,-30.19358475630441,20.45,15.51,17.18,1.61,12.17401091405184,0.1,8.05,12.92,19.700001,1,0,1.41776642549409
8.3,1.46,16.60521298419211,5.35,5.03,20.49,0.13,3.61,1.03,119993.89719612764,-0.13,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.9,2.723425095370657,45.64,-30.19358475630441,20.39,12.36,17.65,1.6,12.17401091405184,0.13,11.05,9.34,14.896969,1,0,2.1501017421731894
8.3,1.46,16.60521298419211,5.35,5.03,20.49,0.13,3.61,1.03,119993.89719612764,-0.13,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.9,2.723425095370657,45.64,-30.19358475630441,20.39,12.36,17.65,1.6,12.17401091405184,0.13,11.05,9.34,14.896969,1,0,2.1501017421731894
5.81,1.33,16.60521298419211,8.48,8.19,18.45,0.12,4.23,1.15,119993.89719612764,-0.12,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.91,2.723425095370657,42.07,-30.19358475630441,14.1,19.87,22.93,2.02,12.17401091405184,0.1,9.45,100.93,17.796143,1,0,1.6885680790494884
5.81,1.33,16.60521298419211,8.48,8.19,18.45,0.12,4.23,1.15,119993.89719612764,-0.12,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.91,2.723425095370657,42.07,-30.19358475630441,14.1,19.87,22.93,2.02,12.17401091405184,0.1,9.45,100.93,17.796143,1,0,1.6885680790494884
8.29,1.8,16.60521298419211,6.42,6.2,17.95,0.16,3.9,1.38,119993.89719612764,-0.16,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.91,2.723425095370657,43.44,-30.19358475630441,22.33,16.7,21.72,1.91,12.17401091405184,0.11,206.92,22.84,14.740796,1,0,1.7045663612738418
8.29,1.8,16.60521298419211,6.42,6.2,17.95,0.16,3.9,1.38,119993.89719612764,-0.16,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.91,2.723425095370657,43.44,-30.19358475630441,22.33,16.7,21.72,1.91,12.17401091405184,0.11,206.92,22.84,14.740796,1,0,1.7045663612738418
9.02,1.78,16.60521298419211,7.33,7.1,16.55,0.14,3.27,1.56,119993.89719612764,-0.15,0.824658251231527,10.20935542857143,10.919744689144414,0.08,0.92,2.723425095370657,51.09,-30.19358475630441,22.01,17.33,19.73,1.6,12.17401091405184,0.09,8.991378868978357,13.030695948035882,14.188466,1,0,1.3884517889389876
9.02,1.78,16.60521298419211,7.33,7.1,16.55,0.14,3.27,1.56,119993.89719612764,-0.15,0.824658251231527,10.20935542857143,10.919744689144414,0.08,0.92,2.723425095370657,51.09,-30.19358475630441,22.01,17.33,19.73,1.6,12.17401091405184,0.09,8.991378868978357,13.030695948035882,14.188466,1,0,1.3884517889389876
13.72,1.88,16.60521298419211,12.53,11.7,18.02,0.2,2.47,2.02,-2.89,-0.44,0.824658251231527,10.20935542857143,10.919744689144414,0.1,0.9,2.723425095370657,50.91,-30.19358475630441,17.27,14.74,13.34,1.27,12.17401091405184,0.09,7.69,5.99,18.247843,1,0,0.8110547641165041
11.46,1.77,16.60521298419211,8.48,8.25,18.08,0.19,2.8,1.42,-1.39,-0.38,0.824658251231527,10.20935542857143,10.919744689144414,0.1,0.9,2.723425095370657,45.14,-30.19358475630441,17.23,12.4,14.56,1.4,12.17401091405184,0.11,9.9,8.64,14.91246,1,0,1.3411603451073801
9.04,1.61,16.60521298419211,5.06,5.07,18.09,0.15,3.22,0.99,-0.83,-0.29,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.91,2.723425095370657,44.12,-30.19358475630441,19.58,10.98,16.99,1.5,12.17401091405184,0.14,14.02,10.31,9.643096,1,0,2.6544686478284567
