P/L,P/VP,EV/EBITDA,EV/EBIT,P/EBIT,VPA,P/ATIVO,LPA,P/SR,P/CAP.GIRO,P/ATIVO CIRC. LIQ.,Dív. líquida/PL,Dív. líquida/EBITDA,Dív. líquida/EBIT,PL/Ativos,Passivos/Ativos,Liq. corrente,M. Bruta,M. EBITDA,M. EBIT,M. Líquida,ROE,ROA,ROIC,Giro ativos,CAGR Receitas 5 anos,CAGR Lucros 5 anos,Open_0,acoes,bdrs,Open_dif_disc
3.63,0.62,16.60521298419211,56.73517328028479,2.93,32.34,0.05,5.52,0.28,-0.47,-0.1,0.824658251231527,10.20935542857143,10.919744689144414,0.1,0.9,0.79,45.91,-30.19358475630441,9.41,7.58,14.19,1.47,12.17401091405184,0.19,10.08,11.54,2.083333,1,0,3.0
3.63,0.62,16.60521298419211,56.73517328028479,2.93,32.34,0.05,5.52,0.28,-0.47,-0.1,0.824658251231527,10.20935542857143,10.919744689144414,0.1,0.9,0.79,45.91,-30.19358475630441,9.41,7.58,14.19,1.47,12.17401091405184,0.19,10.08,11.54,2.083333,1,0,3.0
10.7,1.89,16.60521298419211,8.63,8.11,19.96,0.17,3.52,1.66,119993.89719612764,-0.18,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.9,2.723425095370657,47.63,-30.19358475630441,20.45,15.51,17.18,1.61,12.17401091405184,0.1,8.05,12.92,19.700001,1,0,0.0
10.7,1.89,16.60521298419211,8.63,8.11,19.96,0.17,3.52,1.66,119993.89719612764,-0.18,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.9,2.723425095370657,47.63,-30.19358475630441,20.45,15.51,17.18,1.61,12.17401091405184,0.1,8.05,12.92,19.700001,1,0,0.0
8.3,1.46,16.60521298419211,5.35,5.03,20.49,0.13,3.61,1.03,119993.89719612764,-0.13,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.9,2.723425095370657,45.64,-30.19358475630441,20.39,12.36,17.65,1.6,12.17401091405184,0.13,11.05,9.34,14.896969,1,0,2.0
8.3,1.46,16.60521298419211,5.35,5.03,20.49,0.13,3.61,1.03,119993.89719612764,-0.13,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.9,2.723425095370657,45.64,-30.19358475630441,20.39,12.36,17.65,1.6,12.17401091405184,0.13,11.05,9.34,14.896969,1,0,2.0
5.81,1.33,16.60521298419211,8.48,8.19,18.45,0.12,4.23,1.15,119993.89719612764,-0.12,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.91,2.723425095370657,42.07,-30.19358475630441,14.1,19.87,22.93,2.02,12.17401091405184,0.1,9.45,100.93,17.796143,1,0,2.0
5.81,1.33,16.60521298419211,8.48,8.19,18.45,0.12,4.23,1.15,119993.89719612764,-0.12,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.91,2.723425095370657,42.07,-30.19358475630441,14.1,19.87,22.93,2.02,12.17401091405184,0.1,9.45,100.93,17.796143,1,0,2.0
8.29,1.8,16.60521298419211,6.42,6.2,17.95,0.16,3.9,1.38,119993.89719612764,-0.16,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.91,2.723425095370657,43.44,-30.19358475630441,22.33,16.7,21.72,1.91,12.17401091405184,0.11,206.92,22.84,14.740796,1,0,2.0
8.29,1.8,16.60521298419211,6.42,6.2,17.95,0.16,3.9,1.38,119993.89719612764,-0.16,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.91,2.723425095370657,43.44,-30.19358475630441,22.33,16.7,21.72,1.91,12.17401091405184,0.11,206.92,22.84,14.740796,1,0,2.0
9.02,1.78,16.60521298419211,7.33,7.1,16.55,0.14,3.27,1.56,119993.89719612764,-0.15,0.824658251231527,10.20935542857143,10.919744689144414,0.08,0.92,2.723425095370657,51.09,-30.19358475630441,22.01,17.33,19.73,1.6,12.17401091405184,0.09,8.991378868978357,13.030695948035882,14.188466,1,0,2.0
9.02,1.78,16.60521298419211,7.33,7.1,16.55,0.14,3.27,1.56,119993.89719612764,-0.15,0.824658251231527,10.20935542857143,10.919744689144414,0.08,0.92,2.723425095370657,51.09,-30.19358475630441,22.01,17.33,19.73,1.6,12.17401091405184,0.09,8.991378868978357,13.030695948035882,14.188466,1,0,2.0
11.46,1.77,16.60521298419211,8.48,8.25,18.08,0.19,2.8,1.42,-1.39,-0.38,0.824658251231527,10.20935542857143,10.919744689144414,0.1,0.9,2.723425095370657,45.14,-30.19358475630441,17.23,12.4,14.56,1.4,12.17401091405184,0.11,9.9,8.64,14.91246,1,0,1.0
9.04,1.61,16.60521298419211,5.06,5.07,18.09,0.15,3.22,0.99,-0.83,-0.29,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.91,2.723425095370657,44.12,-30.19358475630441,19.58,10.98,16.99,1.5,12.17401091405184,0.14,14.02,10.31,9.643096,1,0,2.0
5.71,1.16,16.60521298419211,10.46,10.78,17.61,0.11,3.59,0.9,-0.77,-0.22,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.91,2.723425095370657,37.69,-30.19358475630441,8.38,15.82,19.97,1.77,12.17401091405184,0.11,11.42,12.78,13.384978,1,0,2.0
9.43,1.77,16.60521298419211,7.55,7.47,19.37,0.15,3.64,1.45,-2.37,-0.38,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.91,2.723425095370657,46.0,-30.19358475630441,19.38,15.36,18.64,1.65,12.17401091405184,0.11,10.01,13.08,12.460666,1,0,1.0
10.84,1.89,16.60521298419211,8.97,9.39,16.86,0.15,2.95,1.73,-2.09,-0.37,0.824658251231527,10.20935542857143,10.919744689144414,0.09,0.91,2.723425095370657,46.74,-30.19358475630441,18.43,15.95,17.24,1.48,12.17401091405184,0.09,8.991378868978357,13.030695948035882,12.033433,1,0,1.0
6.7,1.19,16.60521298419211,5.35,7.35,17.18,0.97,3.06,1.63,2.51,-1.87,-0.3,10.20935542857143,-1.82,0.82,0.18,5.25,35.34,-30.19358475630441,22.19,24.34,17.79,14.54,13.05,0.6,9.4,25.9,7.75,1,0,3.0
6.7,1.19,16.60521298419211,5.35,7.35,17.18,0.97,3.06,1.63,2.51,-1.87,-0.3,10.20935542857143,-1.82,0.82,0.18,5.25,35.34,-30.19358475630441,22.19,24.34,17.79,14.54,13.05,0.6,9.4,25.9,7.75,1,0,3.0
9.84,0.51,16.60521298419211,116.56,142.37,15.31,0.41,0.79,0.63,1.41,-0.69,-0.18,10.20935542857143,-49.29,0.82,0.18,3.79,15.85,-30.19358475630441,0.44,6.35,5.15,4.2,-1.68,0.66,11.28,-5.12,7.06,1,0,2.0
9.84,0.51,16.60521298419211,116.56,142.37,15.31,0.41,0.79,0.63,1.41,-0.69,-0.18,10.20935542857143,-49.29,0.82,0.18,3.79,15.85,-30.19358475630441,0.44,6.35,5.15,4.2,-1.68,0.66,11.28,-5.12,7.06,1,0,2.0
3.6,0.47,16.60521298419211,2.85,2.89,15.12,0.38,1.96,0.67,1.38,-0.65,-0.05,10.20935542857143,-0.3,0.81,0.19,3.0,37.87,-30.19358475630441,23.04,18.5,12.98,10.53,14.58,0.57,6.82,5.31,8.69,1,0,2.0
3.6,0.47,16.60521298419211,2.85,2.89,15.12,0.38,1.96,0.67,1.38,-0.65,-0.05,10.20935542857143,-0.3,0.81,0.19,3.0,37.87,-30.19358475630441,23.04,18.5,12.98,10.53,14.58,0.57,6.82,5.31,8.69,1,0,2.0
8.4,0.6,16.60521298419211,56.73517328028479,10.33,14.42,0.53,1.04,0.93,1.35,-0.98,-0.18,10.20935542857143,-3.16,0.87,0.13,5.96,22.18,-30.19358475630441,8.97,11.04,7.18,6.25,4.85,0.57,12.94,25.76,13.19,1,0,1.0
8.4,0.6,16.60521298419211,56.73517328028479,10.33,14.42,0.53,1.04,0.93,1.35,-0.98,-0.18,10.20935542857143,-3.16,0.87,0.13,5.96,22.18,-30.19358475630441,8.97,11.04,7.18,6.25,4.85,0.57,12.94,25.76,13.19,1,0,1.0
15.85,0.96,16.60521298419211,16.79,15.23,13.74,0.84,0.83,1.46,2.19,-1.55,-0.18,10.20935542857143,-2.92,0.88,0.12,6.38,20.26,-30.19358475630441,9.56,9.19,6.05,5.32,4.65,0.58,-1.87,-26.22,12.45,1,0,1.0
15.85,0.96,16.60521298419211,16.79,15.23,13.74,0.84,0.83,1.46,2.19,-1.55,-0.18,10.20935542857143,-2.92,0.88,0.12,6.38,20.26,-30.19358475630441,9.56,9.19,6.05,5.32,4.65,0.58,-1.87,-26.22,12.45,1,0,1.0
15.44,0.52,16.60521298419211,9.6,7.85,13.36,0.32,0.45,0.54,-8.18,-0.41,0.27,10.20935542857143,4.01,0.61,0.39,0.86,27.34,-30.19358475630441,6.84,3.48,3.39,2.06,4.52,0.59,4.58,-13.85,4.08,1,0,3.0
15.44,0.52,16.60521298419211,9.6,7.85,13.36,0.32,0.45,0.54,-8.18,-0.41,0.27,10.20935542857143,4.01,0.61,0.39,0.86,27.34,-30.19358475630441,6.84,3.48,3.39,2.06,4.52,0.59,4.58,-13.85,4.08,1,0,3.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,12.97,4.14353964866196,0.36,7.512599199733244,119993.89719612764,110018.74129170092,0.27,10.20935542857143,4.17,0.6,0.4,0.87,27.88,-30.19358475630441,6.69,2.93,2.8,1.67,4.77,0.57,4.94,-17.56,9.95,1,0,2.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,12.97,4.14353964866196,0.36,7.512599199733244,119993.89719612764,110018.74129170092,0.27,10.20935542857143,4.17,0.6,0.4,0.87,27.88,-30.19358475630441,6.69,2.93,2.8,1.67,4.77,0.57,4.94,-17.56,9.95,1,0,2.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,12.67,4.14353964866196,0.11,7.512599199733244,119993.89719612764,110018.74129170092,0.25,10.20935542857143,2.9,0.58,0.42,0.85,29.09,-30.19358475630441,8.93,0.92,0.9,0.52,5.32,0.57,7.56,-38.56,7.11,1,0,3.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,12.67,4.14353964866196,0.11,7.512599199733244,119993.89719612764,110018.74129170092,0.25,10.20935542857143,2.9,0.58,0.42,0.85,29.09,-30.19358475630441,8.93,0.92,0.9,0.52,5.32,0.57,7.56,-38.56,7.11,1,0,3.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,12.55,4.14353964866196,0.3,7.512599199733244,119993.89719612764,110018.74129170092,0.2,10.20935542857143,2.22,0.6,0.4,0.98,30.47,-30.19358475630441,9.3,2.46,2.36,1.41,6.28,0.57,10.83,-32.76,7.11,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,12.55,4.14353964866196,0.3,7.512599199733244,119993.89719612764,110018.74129170092,0.2,10.20935542857143,2.22,0.6,0.4,0.98,30.47,-30.19358475630441,9.3,2.46,2.36,1.41,6.28,0.57,10.83,-32.76,7.11,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,12.3,4.14353964866196,0.96,7.512599199733244,119993.89719612764,110018.74129170092,0.18,10.20935542857143,1.44,0.6,0.4,1.04,33.63,-30.19358475630441,12.98,7.95,7.8,4.66,9.63,0.59,8.991378868978357,13.030695948035882,7.11,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,12.3,4.14353964866196,0.96,7.512599199733244,119993.89719612764,110018.74129170092,0.18,10.20935542857143,1.44,0.6,0.4,1.04,33.63,-30.19358475630441,12.98,7.95,7.8,4.66,9.63,0.59,8.991378868978357,13.030695948035882,7.11,1,0,1.0
8.37,5.24,16.60521298419211,5.56,3.65,8.18,0.64,5.12,0.69,-29.84,-0.97,2.7,10.20935542857143,1.88,0.12,0.89,0.94,26.11,-30.19358475630441,19.0,8.29,62.64,7.65,27.5,0.92,6.38,13.030695948035882,34.040001,1,0,1.0
8.37,5.24,16.60521298419211,5.56,3.65,8.18,0.64,5.12,0.69,-29.84,-0.97,2.7,10.20935542857143,1.88,0.12,0.89,0.94,26.11,-30.19358475630441,19.0,8.29,62.64,7.65,27.5,0.92,6.38,13.030695948035882,34.040001,1,0,1.0
-66.36,9.97,16.60521298419211,6.86,4.59,3.44,0.53,-0.52,0.57,-4.03,-0.77,5.64,10.20935542857143,2.59,0.05,0.97,0.71,26.6,-30.19358475630441,12.49,-0.86,-15.02,-0.79,21.3,0.91,7.57,13.030695948035882,27.620001,1,0,0.0
-66.36,9.97,16.60521298419211,6.86,4.59,3.44,0.53,-0.52,0.57,-4.03,-0.77,5.64,10.20935542857143,2.59,0.05,0.97,0.71,26.6,-30.19358475630441,12.49,-0.86,-15.02,-0.79,21.3,0.91,7.57,13.030695948035882,27.620001,1,0,0.0
7.34,10.89,16.60521298419211,5.26,3.2,2.54,0.37,3.77,0.47,38.09,-0.52,9.64,10.20935542857143,2.83,0.03,0.98,1.03,21.66,-30.19358475630441,14.7,6.4,148.41,4.95,18.23,0.77,12.96,9.63,17.5,1,0,2.0
7.34,10.89,16.60521298419211,5.26,3.2,2.54,0.37,3.77,0.47,38.09,-0.52,9.64,10.20935542857143,2.83,0.03,0.98,1.03,21.66,-30.19358475630441,14.7,6.4,148.41,4.95,18.23,0.77,12.96,9.63,17.5,1,0,2.0
19.49,2.31,16.60521298419211,7.81,4.02,7.57,0.28,0.9,0.31,20.58,-0.4,2.68,10.20935542857143,4.66,0.12,0.88,1.05,12.82,-30.19358475630441,7.69,1.59,11.86,1.45,11.35,0.91,22.84,12.43,21.0,1,0,2.0
19.49,2.31,16.60521298419211,7.81,4.02,7.57,0.28,0.9,0.31,20.58,-0.4,2.68,10.20935542857143,4.66,0.12,0.88,1.05,12.82,-30.19358475630441,7.69,1.59,11.86,1.45,11.35,0.91,22.84,12.43,21.0,1,0,2.0
32.85,2.22,16.60521298419211,10.54,6.11,9.46,0.36,0.64,0.41,11.94,-0.53,1.88,10.20935542857143,5.18,0.16,0.84,1.1,12.57,-30.19358475630441,6.69,1.24,6.76,1.05,8.69,0.85,8.991378868978357,13.030695948035882,12.8,1,0,3.0
32.85,2.22,16.60521298419211,10.54,6.11,9.46,0.36,0.64,0.41,11.94,-0.53,1.88,10.20935542857143,5.18,0.16,0.84,1.1,12.57,-30.19358475630441,6.69,1.24,6.76,1.05,8.69,0.85,8.991378868978357,13.030695948035882,12.8,1,0,3.0
5.94,1.04,16.60521298419211,2.7,4.96,19.41,0.75,3.4,0.83,1.16,-3.27,-0.32,10.20935542857143,-1.54,0.72,0.28,6.21,25.92,-30.19358475630441,16.63,13.9,17.53,12.63,16.54,0.91,4.51,9.53,12.8,1,0,3.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,18.17,4.14353964866196,3.62,7.512599199733244,119993.89719612764,110018.74129170092,-0.26,10.20935542857143,-2.56,0.65,0.35,3.42,5.96,-30.19358475630441,10.13,19.86,19.92,13.04,8.22,0.66,2.09,20.69,12.8,1,0,2.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,0.15,4.14353964866196,-0.01,7.512599199733244,119993.89719612764,110018.74129170092,0.12,10.20935542857143,-2.47,0.61,0.39,1.91,-6.24,-30.19358475630441,-4.89,-5.99,-6.12,-3.72,-5.97,0.62,4.28,13.030695948035882,12.8,1,0,2.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,0.16,4.14353964866196,-0.02,7.512599199733244,119993.89719612764,110018.74129170092,0.05,10.20935542857143,-0.78,0.7,0.3,2.96,4.51,-30.19358475630441,-5.67,-13.08,-14.23,-9.9,-13.69,0.76,5.99,13.030695948035882,12.8,1,0,2.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,0.18,4.14353964866196,0.01,7.512599199733244,119993.89719612764,110018.74129170092,-0.06,10.20935542857143,-2.16,0.75,0.25,3.79,8.47,-30.19358475630441,2.84,2.84,2.73,2.06,2.6,0.72,9.4,13.030695948035882,12.8,1,0,1.0
-0.06,0.32,16.60521298419211,56.73517328028479,-0.15,3.25,0.09,-16.36,0.29,0.71,-0.14,-0.11,10.20935542857143,0.05,0.29,0.71,1.67,-19.92,-30.19358475630441,-190.94,-463.33,-503.56,-146.72,-212.01,0.32,7.51,13.030695948035882,19.763338,1,0,0.0
-0.06,0.32,16.60521298419211,56.73517328028479,-0.15,3.25,0.09,-16.36,0.29,0.71,-0.14,-0.11,10.20935542857143,0.05,0.29,0.71,1.67,-19.92,-30.19358475630441,-190.94,-463.33,-503.56,-146.72,-212.01,0.32,7.51,13.030695948035882,19.763338,1,0,0.0
127.76,0.97,16.60521298419211,56.73517328028479,32.95,9.04,0.48,0.07,0.79,1.72,-1.13,0.18,10.20935542857143,6.13,0.49,0.44,1.92,57.83,-30.19358475630441,2.38,0.62,0.76,0.37,0.47,0.61,1.93,-39.69,8.12,1,0,2.0
127.76,0.97,16.60521298419211,56.73517328028479,32.95,9.04,0.48,0.07,0.79,1.72,-1.13,0.18,10.20935542857143,6.13,0.49,0.44,1.92,57.83,-30.19358475630441,2.38,0.62,0.76,0.37,0.47,0.61,1.93,-39.69,8.12,1,0,2.0
26.38,0.91,16.60521298419211,56.73517328028479,9.05,8.94,0.47,0.31,0.7,1.51,-1.05,0.2,10.20935542857143,2.01,0.51,0.42,2.24,61.93,-30.19358475630441,7.77,2.67,3.44,1.77,4.63,0.66,3.88,-15.34,9.08,1,0,2.0
26.38,0.91,16.60521298419211,56.73517328028479,9.05,8.94,0.47,0.31,0.7,1.51,-1.05,0.2,10.20935542857143,2.01,0.51,0.42,2.24,61.93,-30.19358475630441,7.77,2.67,3.44,1.77,4.63,0.66,3.88,-15.34,9.08,1,0,2.0
6.31,1.03,16.60521298419211,56.73517328028479,5.77,8.79,0.55,1.44,0.79,1.36,-1.66,0.09,10.20935542857143,0.51,0.53,0.41,2.52,60.65,-30.19358475630441,13.75,12.59,16.38,8.72,7.48,0.69,3.4,38.02,12.0,1,0,0.0
6.31,1.03,16.60521298419211,56.73517328028479,5.77,8.79,0.55,1.44,0.79,1.36,-1.66,0.09,10.20935542857143,0.51,0.53,0.41,2.52,60.65,-30.19358475630441,13.75,12.59,16.38,8.72,7.48,0.69,3.4,38.02,12.0,1,0,0.0
10.23,1.59,16.60521298419211,56.73517328028479,6.82,7.53,0.86,1.17,1.01,2.29,-2.54,0.09,10.20935542857143,0.37,0.54,0.4,2.31,63.21,-30.19358475630441,14.83,9.89,15.58,8.4,10.97,0.85,6.42,48.69,9.9,1,0,1.0
10.23,1.59,16.60521298419211,56.73517328028479,6.82,7.53,0.86,1.17,1.01,2.29,-2.54,0.09,10.20935542857143,0.37,0.54,0.4,2.31,63.21,-30.19358475630441,14.83,9.89,15.58,8.4,10.97,0.85,6.42,48.69,9.9,1,0,1.0
7.84,1.52,16.60521298419211,56.73517328028479,5.25,69.15,0.83,13.4,0.95,2.04,-2.7,0.05,10.20935542857143,0.17,0.54,0.39,2.4,64.82,-30.19358475630441,18.04,12.08,19.37,10.54,14.3,0.87,7.98,30.65,8.0,1,0,1.0
7.84,1.52,16.60521298419211,56.73517328028479,5.25,69.15,0.83,13.4,0.95,2.04,-2.7,0.05,10.20935542857143,0.17,0.54,0.39,2.4,64.82,-30.19358475630441,18.04,12.08,19.37,10.54,14.3,0.87,7.98,30.65,8.0,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,-128.14,4.14353964866196,-9.04,7.512599199733244,119993.89719612764,110018.74129170092,0.824658251231527,10.20935542857143,-9.34,-0.32,1.32,0.55,-2.23,-30.19358475630441,-1.26,-2.84,-7.06,-2.29,44.38,0.81,7.05,13.030695948035882,30.0,1,0,2.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,-128.14,4.14353964866196,-9.04,7.512599199733244,119993.89719612764,110018.74129170092,0.824658251231527,10.20935542857143,-9.34,-0.32,1.32,0.55,-2.23,-30.19358475630441,-1.26,-2.84,-7.06,-2.29,44.38,0.81,7.05,13.030695948035882,30.0,1,0,2.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,-3.19,4.14353964866196,-1.36,7.512599199733244,119993.89719612764,110018.74129170092,0.824658251231527,10.20935542857143,-0.87,-0.36,1.36,0.45,-10.4,-30.19358475630441,-18.2,-19.07,-42.65,-15.23,70.15,0.8,6.39,13.030695948035882,45.200001,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,-3.19,4.14353964866196,-1.36,7.512599199733244,119993.89719612764,110018.74129170092,0.824658251231527,10.20935542857143,-0.87,-0.36,1.36,0.45,-10.4,-30.19358475630441,-18.2,-19.07,-42.65,-15.23,70.15,0.8,6.39,13.030695948035882,45.200001,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,-1.25,4.14353964866196,-1.33,7.512599199733244,119993.89719612764,110018.74129170092,0.824658251231527,10.20935542857143,-1.35,-0.15,1.15,0.65,-2.78,-30.19358475630441,-8.48,-14.45,-106.34,-15.51,9314.09,1.07,14.33,13.030695948035882,63.599998,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,-1.25,4.14353964866196,-1.33,7.512599199733244,119993.89719612764,110018.74129170092,0.824658251231527,10.20935542857143,-1.35,-0.15,1.15,0.65,-2.78,-30.19358475630441,-8.48,-14.45,-106.34,-15.51,9314.09,1.07,14.33,13.030695948035882,63.599998,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,0.23,4.14353964866196,-1.15,7.512599199733244,119993.89719612764,110018.74129170092,3.37,10.20935542857143,-0.76,0.03,0.97,0.7,1.04,-30.19358475630441,-13.62,-15.63,-505.95,-15.03,-93.67,0.96,9.61,13.030695948035882,64.0,1,0,0.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,0.23,4.14353964866196,-1.15,7.512599199733244,119993.89719612764,110018.74129170092,3.37,10.20935542857143,-0.76,0.03,0.97,0.7,1.04,-30.19358475630441,-13.62,-15.63,-505.95,-15.03,-93.67,0.96,9.61,13.030695948035882,64.0,1,0,0.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,1.32,4.14353964866196,-0.59,7.512599199733244,119993.89719612764,110018.74129170092,-0.02,10.20935542857143,0.04,0.17,0.83,0.86,-1.56,-30.19358475630441,-12.9,-10.1,-44.7,-7.63,-30.68,0.76,7.16,13.030695948035882,139.600006,1,0,0.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,1.32,4.14353964866196,-0.59,7.512599199733244,119993.89719612764,110018.74129170092,-0.02,10.20935542857143,0.04,0.17,0.83,0.86,-1.56,-30.19358475630441,-12.9,-10.1,-44.7,-7.63,-30.68,0.76,7.16,13.030695948035882,139.600006,1,0,0.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,240.1,4.14353964866196,40.81,7.512599199733244,119993.89719612764,110018.74129170092,-0.13,10.20935542857143,-0.77,0.49,0.51,1.28,17.83,-30.19358475630441,37.59,38.84,17.0,8.36,13.8,0.22,1.32,13.030695948035882,69.970001,1,0,3.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,240.1,4.14353964866196,40.81,7.512599199733244,119993.89719612764,110018.74129170092,-0.13,10.20935542857143,-0.77,0.49,0.51,1.28,17.83,-30.19358475630441,37.59,38.84,17.0,8.36,13.8,0.22,1.32,13.030695948035882,69.970001,1,0,3.0
29.33,12.42,16.60521298419211,27.77,23.53,5.63,6.48,2.39,13.96,499.2,-7.18,0.05,10.20935542857143,0.09,0.52,0.47,0.84,72.33,-30.19358475630441,59.33,47.6,42.34,22.1,34.14,0.46,20.54,59.97,37.599998,1,0,3.0
29.33,12.42,16.60521298419211,27.77,23.53,5.63,6.48,2.39,13.96,499.2,-7.18,0.05,10.20935542857143,0.09,0.52,0.47,0.84,72.33,-30.19358475630441,59.33,47.6,42.34,22.1,34.14,0.46,20.54,59.97,37.599998,1,0,3.0
4.29,0.25,16.60521298419211,15.94,16.31,3.83,0.12,0.22,0.55,5.57,-0.14,0.08,10.20935542857143,5.43,0.49,0.51,1.15,16.53,-30.19358475630441,3.38,12.85,5.73,2.8,0.6,0.22,-2.19,-11.07,58.799999,1,0,3.0
4.29,0.25,16.60521298419211,15.94,16.31,3.83,0.12,0.22,0.55,5.57,-0.14,0.08,10.20935542857143,5.43,0.49,0.51,1.15,16.53,-30.19358475630441,3.38,12.85,5.73,2.8,0.6,0.22,-2.19,-11.07,58.799999,1,0,3.0
-2.03,0.39,16.60521298419211,-0.68,-1.2,3.73,0.19,-0.72,0.85,1.58,-0.27,-0.08,10.20935542857143,0.24,0.48,0.52,1.61,-24.45,-30.19358475630441,-70.73,-41.76,-19.41,-9.28,-30.24,0.22,-1.41,13.030695948035882,68.0,1,0,3.0
-2.03,0.39,16.60521298419211,-0.68,-1.2,3.73,0.19,-0.72,0.85,1.58,-0.27,-0.08,10.20935542857143,0.24,0.48,0.52,1.61,-24.45,-30.19358475630441,-70.73,-41.76,-19.41,-9.28,-30.24,0.22,-1.41,13.030695948035882,68.0,1,0,3.0
-3.44,0.38,16.60521298419211,0.1,-1.86,4.47,0.2,-0.49,0.87,0.7,-0.34,-0.38,10.20935542857143,1.85,0.52,0.47,2.96,-30.54,-30.19358475630441,-46.81,-25.31,-11.04,-5.75,-17.93,0.23,4.81,13.030695948035882,100.400002,1,0,1.0
-3.44,0.38,16.60521298419211,0.1,-1.86,4.47,0.2,-0.49,0.87,0.7,-0.34,-0.38,10.20935542857143,1.85,0.52,0.47,2.96,-30.54,-30.19358475630441,-46.81,-25.31,-11.04,-5.75,-17.93,0.23,4.81,13.030695948035882,100.400002,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,1.83,4.14353964866196,-0.04,7.512599199733244,119993.89719612764,110018.74129170092,0.74,10.20935542857143,27.2,0.41,0.59,1.37,55.94,-30.19358475630441,3.46,-2.79,-2.18,-0.88,1.11,0.32,10.83,13.030695948035882,13.8,1,0,0.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,1.83,4.14353964866196,-0.04,7.512599199733244,119993.89719612764,110018.74129170092,0.74,10.20935542857143,27.2,0.41,0.59,1.37,55.94,-30.19358475630441,3.46,-2.79,-2.18,-0.88,1.11,0.32,10.83,13.030695948035882,13.8,1,0,0.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,1.87,4.14353964866196,0.04,7.512599199733244,119993.89719612764,110018.74129170092,0.63,10.20935542857143,5.24,0.46,0.54,1.58,55.04,-30.19358475630441,17.6,3.09,2.12,0.98,6.71,0.32,11.22,29.13,9.94,1,0,0.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,1.87,4.14353964866196,0.04,7.512599199733244,119993.89719612764,110018.74129170092,0.63,10.20935542857143,5.24,0.46,0.54,1.58,55.04,-30.19358475630441,17.6,3.09,2.12,0.98,6.71,0.32,11.22,29.13,9.94,1,0,0.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,1.79,4.14353964866196,0.02,7.512599199733244,119993.89719612764,110018.74129170092,0.47,10.20935542857143,5.65,0.48,0.52,1.72,51.42,-30.19358475630441,13.36,1.37,0.86,0.41,5.22,0.3,10.26,13.030695948035882,10.0,1,0,1.0
