P/L,P/VP,EV/EBITDA,EV/EBIT,P/EBIT,VPA,P/ATIVO,LPA,P/SR,P/CAP.GIRO,P/ATIVO CIRC. LIQ.,Dív. líquida/PL,Dív. líquida/EBITDA,Dív. líquida/EBIT,PL/Ativos,Passivos/Ativos,Liq. corrente,M. Bruta,M. EBITDA,M. EBIT,M. Líquida,ROE,ROA,ROIC,Giro ativos,CAGR Receitas 5 anos,CAGR Lucros 5 anos,Open_0,acoes,bdrs,Open_dif_disc
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,8.3,4.14353964866196,-0.84,7.512599199733244,119993.89719612764,110018.74129170092,1.36,10.20935542857143,4.06,0.33,0.67,2.723425095370657,39.51,-30.19358475630441,30.03,-9.05,-10.07,-3.27,10.94,0.36,17.77,13.030695948035882,20.01,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,9.31,4.14353964866196,-0.24,7.512599199733244,119993.89719612764,110018.74129170092,0.98,10.20935542857143,8.19,0.37,0.63,2.723425095370657,26.28,-30.19358475630441,16.93,-3.6,-2.54,-0.93,4.68,0.26,12.94,13.030695948035882,20.01,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,9.31,4.14353964866196,-0.24,7.512599199733244,119993.89719612764,110018.74129170092,0.98,10.20935542857143,8.19,0.37,0.63,2.723425095370657,26.28,-30.19358475630441,16.93,-3.6,-2.54,-0.93,4.68,0.26,12.94,13.030695948035882,20.01,1,0,1.0
4.91,4.26,3.03,3.26,3.31,24.24,1.56,21.02,1.55,9.32,-2.86,-0.06,-0.05,-0.05,0.37,0.63,1.58,44.56,50.3,46.82,31.56,86.72,31.77,50.39,1.01,47.87,47.86,46.536362,1,0,3.0
4.91,4.26,3.03,3.26,3.31,24.24,1.56,21.02,1.55,9.32,-2.86,-0.06,-0.05,-0.05,0.37,0.63,1.58,44.56,50.3,46.82,31.56,86.72,31.77,50.39,1.01,47.87,47.86,46.536362,1,0,3.0
13.15,2.8,4.6,5.82,6.46,18.27,1.07,3.89,1.25,7.32,-1.84,-0.23,-0.42,-0.53,0.38,0.61,1.54,34.5,24.47,19.35,9.5,21.31,8.16,21.1,0.86,35.12,33.16,32.463634,1,0,3.0
13.15,2.8,4.6,5.82,6.46,18.27,1.07,3.89,1.25,7.32,-1.84,-0.23,-0.42,-0.53,0.38,0.61,1.54,34.5,24.47,19.35,9.5,21.31,8.16,21.1,0.86,35.12,33.16,32.463634,1,0,3.0
17.94,2.11,5.65,8.25,7.83,16.9,0.84,1.99,1.02,7.36,-1.24,0.11,0.28,0.41,0.4,0.6,1.54,26.79,19.04,13.04,5.69,11.78,4.67,14.5,0.82,31.46,21.48,28.722069,1,0,2.0
17.94,2.11,5.65,8.25,7.83,16.9,0.84,1.99,1.02,7.36,-1.24,0.11,0.28,0.41,0.4,0.6,1.54,26.79,19.04,13.04,5.69,11.78,4.67,14.5,0.82,31.46,21.48,28.722069,1,0,2.0
5.83,2.29,3.24,3.93,3.71,16.13,0.76,6.32,0.89,6.55,-1.26,0.12,0.17,0.2,0.33,0.64,1.42,36.32,29.03,23.94,15.22,39.19,13.06,28.35,0.86,79.28,7.96,11.321426,1,0,3.0
5.83,2.29,3.24,3.93,3.71,16.13,0.76,6.32,0.89,6.55,-1.26,0.12,0.17,0.2,0.33,0.64,1.42,36.32,29.03,23.94,15.22,39.19,13.06,28.35,0.86,79.28,7.96,11.321426,1,0,3.0
4.38,1.34,3.1,4.15,3.07,11.86,0.38,3.62,0.44,-31.56,-0.56,0.44,0.76,1.02,0.29,0.69,0.96,29.97,19.07,14.26,10.02,30.54,8.73,20.91,0.87,53.41,50.44,4.885713,1,0,3.0
4.38,1.34,3.1,4.15,3.07,11.86,0.38,3.62,0.44,-31.56,-0.56,0.44,0.76,1.02,0.29,0.69,0.96,29.97,19.07,14.26,10.02,30.54,8.73,20.91,0.87,53.41,50.44,4.885713,1,0,3.0
2.04,0.53,16.60521298419211,1.25,1.01,12.95,0.16,3.36,0.64,6.89,-0.24,0.11,10.20935542857143,0.21,0.31,0.63,1.08,43.55,-30.19358475630441,63.88,31.57,25.96,8.04,20.16,0.25,20.84,129.12,3.092856,1,0,3.0
2.04,0.53,16.60521298419211,1.25,1.01,12.95,0.16,3.36,0.64,6.89,-0.24,0.11,10.20935542857143,0.21,0.31,0.63,1.08,43.55,-30.19358475630441,63.88,31.57,25.96,8.04,20.16,0.25,20.84,129.12,3.092856,1,0,3.0
4.12,0.44,4.87,4.87,2.29,9.9,0.22,1.05,0.42,5.23,-0.28,0.44,2.3,2.3,0.5,0.5,2.723425095370657,44.35,18.36,18.36,10.23,10.62,5.28,10.53,0.52,22.12,23.72,3.357142,1,0,1.0
4.12,0.44,4.87,4.87,2.29,9.9,0.22,1.05,0.42,5.23,-0.28,0.44,2.3,2.3,0.5,0.5,2.723425095370657,44.35,18.36,18.36,10.23,10.62,5.28,10.53,0.52,22.12,23.72,3.357142,1,0,1.0
5.99,0.51,4.88,6.56,2.88,0.93,0.24,0.08,0.51,46.42,-0.3,0.62,2.64,3.55,0.48,0.52,2.723425095370657,45.16,23.59,17.55,8.45,8.44,4.03,8.91,0.48,16.43,13.030695948035882,3.785713,1,0,1.0
5.99,0.51,4.88,6.56,2.88,0.93,0.24,0.08,0.51,46.42,-0.3,0.62,2.64,3.55,0.48,0.52,2.723425095370657,45.16,23.59,17.55,8.45,8.44,4.03,8.91,0.48,16.43,13.030695948035882,3.785713,1,0,1.0
1.23,0.6,16.60521298419211,2.77,1.13,0.89,0.27,0.43,2.36,20.81,-0.32,0.83,10.20935542857143,1.58,0.45,0.55,1.09,46.21,-30.19358475630441,208.36,192.23,48.53,21.82,25.88,0.11,8.991378868978357,13.030695948035882,2.857142,1,0,2.0
1.23,0.6,16.60521298419211,2.77,1.13,0.89,0.27,0.43,2.36,20.81,-0.32,0.83,10.20935542857143,1.58,0.45,0.55,1.09,46.21,-30.19358475630441,208.36,192.23,48.53,21.82,25.88,0.11,8.991378868978357,13.030695948035882,2.857142,1,0,2.0
2.83,1.71,2.12,2.33,1.69,14.64,0.44,8.83,0.72,3.32,-0.78,0.65,0.59,0.64,0.26,0.71,1.43,46.07,47.12,42.87,25.59,60.34,15.44,27.81,0.6,22.81,13.030695948035882,31.85,1,0,0.0
2.83,1.71,2.12,2.33,1.69,14.64,0.44,8.83,0.72,3.32,-0.78,0.65,0.59,0.64,0.26,0.71,1.43,46.07,47.12,42.87,25.59,60.34,15.44,27.81,0.6,22.81,13.030695948035882,31.85,1,0,0.0
11.65,4.46,8.05,11.5,7.73,7.14,0.7,2.73,1.47,5.1,-1.12,2.17,2.64,3.77,0.16,0.82,1.59,36.39,27.16,19.01,12.62,38.27,6.02,10.94,0.48,14.52,13.030695948035882,14.11,1,0,3.0
11.65,4.46,8.05,11.5,7.73,7.14,0.7,2.73,1.47,5.1,-1.12,2.17,2.64,3.77,0.16,0.82,1.59,36.39,27.16,19.01,12.62,38.27,6.02,10.94,0.48,14.52,13.030695948035882,14.11,1,0,3.0
10.94,1.92,8.88,12.37,5.53,7.33,0.38,1.29,0.77,17.7,-0.51,2.38,4.91,6.85,0.2,0.78,1.1,32.13,19.4,13.92,7.03,17.58,3.52,6.89,0.5,9.54,13.030695948035882,8.84,1,0,3.0
10.94,1.92,8.88,12.37,5.53,7.33,0.38,1.29,0.77,17.7,-0.51,2.38,4.91,6.85,0.2,0.78,1.1,32.13,19.4,13.92,7.03,17.58,3.52,6.89,0.5,9.54,13.030695948035882,8.84,1,0,3.0
2.42,1.41,16.60521298419211,5.46,1.77,6.27,0.26,3.66,0.53,21.3,-0.35,2.95,10.20935542857143,3.7,0.18,0.79,1.05,29.88,-30.19358475630441,30.24,22.09,58.31,10.72,17.24,0.49,5.82,58.39,8.38,1,0,1.0
2.42,1.41,16.60521298419211,5.46,1.77,6.27,0.26,3.66,0.53,21.3,-0.35,2.95,10.20935542857143,3.7,0.18,0.79,1.05,29.88,-30.19358475630441,30.24,22.09,58.31,10.72,17.24,0.49,5.82,58.39,8.38,1,0,1.0
1131.96,1.65,16.60521298419211,12.4,3.9,5.06,0.26,0.01,0.63,9.6,-0.35,3.61,10.20935542857143,8.5,0.16,0.82,1.11,26.6,-30.19358475630441,16.11,0.06,0.15,0.02,6.81,0.41,4.0,13.030695948035882,10.7,1,0,0.0
1131.96,1.65,16.60521298419211,12.4,3.9,5.06,0.26,0.01,0.63,9.6,-0.35,3.61,10.20935542857143,8.5,0.16,0.82,1.11,26.6,-30.19358475630441,16.11,0.06,0.15,0.02,6.81,0.41,4.0,13.030695948035882,10.7,1,0,0.0
-16.11,2.43,16.60521298419211,20.49,7.74,4.46,0.34,-0.67,0.88,2.17,-0.47,3.36,10.20935542857143,12.75,0.17,0.83,2.723425095370657,26.29,-30.19358475630441,11.34,-5.45,-12.66,-2.12,4.44,0.39,0.75,13.030695948035882,4.0,1,0,3.0
-16.11,2.43,16.60521298419211,20.49,7.74,4.46,0.34,-0.67,0.88,2.17,-0.47,3.36,10.20935542857143,12.75,0.17,0.83,2.723425095370657,26.29,-30.19358475630441,11.34,-5.45,-12.66,-2.12,4.44,0.39,0.75,13.030695948035882,4.0,1,0,3.0
-4.57,0.93,16.60521298419211,6.18,1.1,4.3,0.12,-0.88,0.36,0.49,-0.18,2.94,10.20935542857143,5.08,0.18,0.82,2.723425095370657,23.07,-30.19358475630441,33.09,-7.96,-13.9,-2.5,4.99,0.31,1.1,13.030695948035882,5.58,1,0,0.0
-4.57,0.93,16.60521298419211,6.18,1.1,4.3,0.12,-0.88,0.36,0.49,-0.18,2.94,10.20935542857143,5.08,0.18,0.82,2.723425095370657,23.07,-30.19358475630441,33.09,-7.96,-13.9,-2.5,4.99,0.31,1.1,13.030695948035882,5.58,1,0,0.0
-77.32,1.43,16.60521298419211,10.58,2.89,3.91,0.16,-0.07,0.5,0.85,-0.24,3.78,10.20935542857143,7.69,0.12,0.88,2.723425095370657,28.11,-30.19358475630441,17.47,-0.65,-1.83,-0.21,7.39,0.32,7.99,13.030695948035882,14.38,1,0,0.0
-77.32,1.43,16.60521298419211,10.58,2.89,3.91,0.16,-0.07,0.5,0.85,-0.24,3.78,10.20935542857143,7.69,0.12,0.88,2.723425095370657,28.11,-30.19358475630441,17.47,-0.65,-1.83,-0.21,7.39,0.32,7.99,13.030695948035882,14.38,1,0,0.0
41.19,2.59,16.60521298419211,12.41,6.72,5.55,0.42,0.35,1.21,1.93,-0.62,2.2,10.20935542857143,5.69,0.16,0.84,2.723425095370657,28.24,-30.19358475630441,18.02,2.94,6.31,1.01,8.5,0.34,8.991378868978357,13.030695948035882,11.86,1,0,2.0
41.19,2.59,16.60521298419211,12.41,6.72,5.55,0.42,0.35,1.21,1.93,-0.62,2.2,10.20935542857143,5.69,0.16,0.84,2.723425095370657,28.24,-30.19358475630441,18.02,2.94,6.31,1.01,8.5,0.34,8.991378868978357,13.030695948035882,11.86,1,0,2.0
1.22,1.31,16.60521298419211,1.13,1.23,19.09,1.3,20.55,7.512599199733244,40.15,-1.35,-0.04,10.20935542857143,-0.04,0.99,0.01,5.89,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,107.68,106.96,106.86,0.0,8.991378868978357,66.61,56.405491,1,0,0.0
1.22,1.31,16.60521298419211,1.13,1.23,19.09,1.3,20.55,7.512599199733244,40.15,-1.35,-0.04,10.20935542857143,-0.04,0.99,0.01,5.89,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,107.68,106.96,106.86,0.0,8.991378868978357,66.61,56.405491,1,0,0.0
15.11,1.97,16.60521298419211,14.6,15.18,32.34,1.96,4.22,7.512599199733244,58.34,-2.04,-0.01,10.20935542857143,-0.04,1.0,0.0,11.8,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,13.03,12.99,12.98,0.0,8.991378868978357,13.030695948035882,33.891102,1,0,3.0
15.11,1.97,16.60521298419211,14.6,15.18,32.34,1.96,4.22,7.512599199733244,58.34,-2.04,-0.01,10.20935542857143,-0.04,1.0,0.0,11.8,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,13.03,12.99,12.98,0.0,8.991378868978357,13.030695948035882,33.891102,1,0,3.0
-33.04,1.39,16.60521298419211,-31.25,-32.06,27.47,1.32,-1.16,7.512599199733244,55.48,-1.39,0.0,10.20935542857143,-0.05,0.95,0.05,1.76,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,-4.22,-3.99,-4.25,0.0,8.991378868978357,13.030695948035882,28.056662,1,0,2.0
-33.04,1.39,16.60521298419211,-31.25,-32.06,27.47,1.32,-1.16,7.512599199733244,55.48,-1.39,0.0,10.20935542857143,-0.05,0.95,0.05,1.76,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,-4.22,-3.99,-4.25,0.0,8.991378868978357,13.030695948035882,28.056662,1,0,2.0
9.26,1.11,16.60521298419211,8.5,8.94,28.62,1.04,3.42,7.512599199733244,103.18,-1.1,-0.03,10.20935542857143,-0.2,0.94,0.06,1.23,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,11.95,11.19,12.06,0.0,8.991378868978357,13.030695948035882,25.427179,1,0,1.0
9.26,1.11,16.60521298419211,8.5,8.94,28.62,1.04,3.42,7.512599199733244,103.18,-1.1,-0.03,10.20935542857143,-0.2,0.94,0.06,1.23,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,11.95,11.19,12.06,0.0,8.991378868978357,13.030695948035882,25.427179,1,0,1.0
4.31,1.14,16.60521298419211,3.67,3.85,25.19,0.89,6.66,7.512599199733244,-14.64,-1.05,0.0,10.20935542857143,0.02,0.78,0.22,0.72,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,26.44,20.56,23.08,0.0,8.991378868978357,36.8,13.014608,1,0,3.0
4.31,1.14,16.60521298419211,3.67,3.85,25.19,0.89,6.66,7.512599199733244,-14.64,-1.05,0.0,10.20935542857143,0.02,0.78,0.22,0.72,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,26.44,20.56,23.08,0.0,8.991378868978357,36.8,13.014608,1,0,3.0
8.25,0.66,16.60521298419211,5.97,6.64,22.63,0.51,1.8,7.512599199733244,5.04,-0.61,-0.03,10.20935542857143,-0.31,0.77,0.23,2.32,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,7.96,6.12,8.05,0.0,8.991378868978357,-20.84,4.417884,1,0,3.0
8.25,0.66,16.60521298419211,5.97,6.64,22.63,0.51,1.8,7.512599199733244,5.04,-0.61,-0.03,10.20935542857143,-0.31,0.77,0.23,2.32,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,7.96,6.12,8.05,0.0,8.991378868978357,-20.84,4.417884,1,0,3.0
-0.67,0.22,16.60521298419211,-1.07,-0.7,22.65,0.18,-7.41,7.512599199733244,5.08,-0.19,0.12,10.20935542857143,-0.39,0.82,0.18,11.02,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,-32.72,-26.72,-26.87,0.0,8.991378868978357,13.030695948035882,12.412571,1,0,0.0
-0.67,0.22,16.60521298419211,-1.07,-0.7,22.65,0.18,-7.41,7.512599199733244,5.08,-0.19,0.12,10.20935542857143,-0.39,0.82,0.18,11.02,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,-32.72,-26.72,-26.87,0.0,8.991378868978357,13.030695948035882,12.412571,1,0,0.0
49.25,0.56,16.60521298419211,96.3,86.79,25.57,0.47,0.29,7.512599199733244,-18.8,-0.52,0.1,10.20935542857143,14.81,0.84,0.16,0.78,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,1.14,0.96,-0.72,0.0,8.991378868978357,-36.23,22.204515,1,0,0.0
49.25,0.56,16.60521298419211,96.3,86.79,25.57,0.47,0.29,7.512599199733244,-18.8,-0.52,0.1,10.20935542857143,14.81,0.84,0.16,0.78,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,1.14,0.96,-0.72,0.0,8.991378868978357,-36.23,22.204515,1,0,0.0
-183.75,0.97,16.60521298419211,457.69,447.42,25.85,0.81,-0.14,7.512599199733244,8.09,-0.9,0.09,10.20935542857143,40.17,0.83,0.17,33.39,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,-0.53,-0.44,0.18,0.0,8.991378868978357,13.030695948035882,29.065958,1,0,0.0
-183.75,0.97,16.60521298419211,457.69,447.42,25.85,0.81,-0.14,7.512599199733244,8.09,-0.9,0.09,10.20935542857143,40.17,0.83,0.17,33.39,44.870923770184,-30.19358475630441,-13.713876267367633,-50.852420202778816,-0.53,-0.44,0.18,0.0,8.991378868978357,13.030695948035882,29.065958,1,0,0.0
3.54,0.79,16.60521298419211,4.75,3.22,40.52,0.35,9.05,0.73,5.46,-0.46,0.38,10.20935542857143,1.53,0.44,0.55,1.4,20.28,-30.19358475630441,22.71,20.65,22.68,10.0,12.31,0.48,12.85,40.78,29.5,1,0,2.0
3.54,0.79,16.60521298419211,4.75,3.22,40.52,0.35,9.05,0.73,5.46,-0.46,0.38,10.20935542857143,1.53,0.44,0.55,1.4,20.28,-30.19358475630441,22.71,20.65,22.68,10.0,12.31,0.48,12.85,40.78,29.5,1,0,2.0
7.23,2.28,5.97,6.7,7.06,30.22,1.67,9.53,2.09,3.66,-4.47,-0.2,-0.54,-0.61,0.73,0.27,3.67,32.73,33.14,29.56,28.87,31.54,23.08,31.04,0.8,17.77,26.92,34.650002,1,0,3.0
5.45,1.38,3.86,4.53,7.57,25.08,0.95,6.36,1.37,1.49,-4.35,-0.54,-2.52,-2.96,0.68,0.32,5.27,36.04,21.31,18.15,25.21,25.34,17.34,10.61,0.69,15.93,13.030695948035882,25.030001,1,0,2.0
5.29,1.01,3.06,3.8,5.4,24.88,0.74,4.73,0.99,1.13,-3.32,-0.34,-1.47,-1.83,0.73,0.27,6.2,23.6,22.65,18.25,18.65,19.03,13.92,18.13,0.75,8.35,13.030695948035882,27.983999,1,0,1.0
5.22,1.6,16.60521298419211,4.83,5.29,21.93,1.21,6.71,1.28,1.74,-5.52,-0.12,10.20935542857143,-0.38,0.76,0.24,9.41,34.31,-30.19358475630441,24.14,24.47,30.58,23.24,29.83,0.95,9.45,68.34,12.56,1,0,3.0
4.61,0.81,16.60521298419211,2.7,3.86,19.41,0.58,3.4,0.64,0.9,-2.54,-0.32,10.20935542857143,-1.54,0.72,0.28,6.21,25.92,-30.19358475630441,16.63,13.9,17.53,12.63,16.54,0.91,4.51,9.53,4.72,1,0,3.0
1.66,0.33,16.60521298419211,56.73517328028479,3.25,18.17,0.22,3.62,0.33,0.46,-0.64,-0.26,10.20935542857143,-2.56,0.65,0.35,3.42,5.96,-30.19358475630441,10.13,19.86,19.92,13.04,8.22,0.66,2.09,20.69,3.04,1,0,3.0
-421.93,25.8,16.60521298419211,56.73517328028479,-516.55,0.15,15.69,-0.01,25.26,37.51,-50.8,0.12,10.20935542857143,-2.47,0.61,0.39,1.91,-6.24,-30.19358475630441,-4.89,-5.99,-6.12,-3.72,-5.97,0.62,4.28,13.030695948035882,5.6,1,0,0.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,0.16,4.14353964866196,-0.02,7.512599199733244,119993.89719612764,110018.74129170092,0.05,10.20935542857143,-0.78,0.7,0.3,2.96,4.51,-30.19358475630441,-5.67,-13.08,-14.23,-9.9,-13.69,0.76,5.99,13.030695948035882,16.0,1,0,0.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,0.18,4.14353964866196,0.01,7.512599199733244,119993.89719612764,110018.74129170092,-0.06,10.20935542857143,-2.16,0.75,0.25,3.79,8.47,-30.19358475630441,2.84,2.84,2.73,2.06,2.6,0.72,9.4,13.030695948035882,21.6,1,0,0.0
15.65,6.16,11.4,12.97,10.54,13.14,1.57,5.18,2.42,28.97,-2.19,1.44,2.17,2.47,0.25,0.75,1.24,27.78,26.14,22.97,15.48,39.39,10.04,19.48,0.65,16.93,53.95,29.9,1,0,3.0
9.66,2.35,8.19,10.32,7.03,12.7,0.69,3.1,1.28,5.79,-1.13,0.94,2.24,2.82,0.29,0.71,1.45,22.44,23.03,18.28,13.3,24.38,7.16,10.86,0.54,7.41,71.84,31.99,1,0,1.0
11.46,3.07,9.86,12.13,7.94,10.42,0.88,2.79,1.38,11.6,-1.21,1.57,3.3,4.06,0.29,0.71,1.38,22.14,21.41,17.39,12.04,26.78,7.68,12.53,0.64,13.13,41.49,20.35,1,0,3.0
10.15,2.48,7.92,10.25,6.09,8.2,0.66,2.01,0.99,8.9,-0.89,1.74,3.3,4.27,0.26,0.74,1.39,21.96,21.05,16.28,9.76,24.45,6.47,12.3,0.66,13.59,13.030695948035882,18.0,1,0,2.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,4.0,4.14353964866196,0.01,7.512599199733244,119993.89719612764,110018.74129170092,1.09,10.20935542857143,6.11,0.3,0.7,1.02,13.05,-30.19358475630441,8.33,0.12,0.27,0.08,7.05,0.65,10.43,13.030695948035882,13.0,1,0,2.0
44.64,3.26,16.60521298419211,56.73517328028479,14.99,3.99,1.1,0.29,1.75,47.88,-1.53,0.66,2.25,3.07,0.34,0.66,1.09,16.78,15.86,11.65,3.91,7.22,2.44,11.14,0.62,10.76,-2.26,7.15,1,0,3.0
26.92,0.9,16.60521298419211,8.72,4.45,7.92,0.26,0.27,0.34,4.13,-0.37,0.86,10.20935542857143,4.27,0.29,0.71,1.26,10.97,-30.19358475630441,7.68,1.27,3.33,0.96,8.79,0.76,12.75,19.45,6.85,1,0,1.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,11.08,4.14353964866196,0.88,7.512599199733244,119993.89719612764,110018.74129170092,0.49,1.65,2.63,0.3,0.7,1.75,17.8,14.75,9.28,3.94,7.95,2.38,4.02,0.6,9.67,-6.86,4.47,1,0,3.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,6.87,4.14353964866196,-3.22,7.512599199733244,119993.89719612764,110018.74129170092,1.41,-24.29,-7.73,0.22,0.78,0.43,18.51,-2.05,-6.45,-16.55,-46.85,-10.41,-8.01,0.63,8.991378868978357,13.030695948035882,7.8,1,0,0.0
13.62,2.74,5.8,8.2,8.56,7.54,1.49,1.52,4.13,3.62,-2.97,-0.11,-0.25,-0.35,0.54,0.46,5.62,57.16,68.31,48.26,30.32,20.14,10.91,18.58,0.36,61.68,40.72,14.038,1,0,3.0
13.62,2.74,5.8,8.2,8.56,7.54,1.49,1.52,4.13,3.62,-2.97,-0.11,-0.25,-0.35,0.54,0.46,5.62,57.16,68.31,48.26,30.32,20.14,10.91,18.58,0.36,61.68,40.72,14.038,1,0,3.0
22.43,3.22,6.64,12.58,10.77,21.77,1.5,3.13,5.33,-32.97,-2.05,0.54,0.95,1.81,0.46,0.54,0.86,32.42,93.82,49.51,23.78,14.37,6.67,16.03,0.28,49.72,32.61,6.612,1,0,3.0
22.43,3.22,6.64,12.58,10.77,21.77,1.5,3.13,5.33,-32.97,-2.05,0.54,0.95,1.81,0.46,0.54,0.86,32.42,93.82,49.51,23.78,14.37,6.67,16.03,0.28,49.72,32.61,6.612,1,0,3.0
7.3,2.47,4.35,6.66,5.02,13.38,0.87,4.53,2.82,-19.68,-1.2,0.8,1.07,1.64,0.34,0.66,0.86,39.73,86.09,56.21,38.67,33.85,11.6,21.31,0.3,27.56,13.030695948035882,1.984,1,0,3.0
7.3,2.47,4.35,6.66,5.02,13.38,0.87,4.53,2.82,-19.68,-1.2,0.8,1.07,1.64,0.34,0.66,0.86,39.73,86.09,56.21,38.67,33.85,11.6,21.31,0.3,27.56,13.030695948035882,1.984,1,0,3.0
6.46,1.31,3.26,4.73,7.77,75.47,0.86,15.36,1.56,1.98,-2.66,-0.51,-2.1,-3.04,0.65,0.35,2.8,37.71,29.12,20.06,24.13,20.35,13.33,10.4,0.55,186.54,13.030695948035882,1.636,1,0,2.0
6.46,1.31,3.26,4.73,7.77,75.47,0.86,15.36,1.56,1.98,-2.66,-0.51,-2.1,-3.04,0.65,0.35,2.8,37.71,29.12,20.06,24.13,20.35,13.33,10.4,0.55,186.54,13.030695948035882,1.636,1,0,2.0
21.22,1.22,16.60521298419211,14.28,25.56,66.95,0.85,3.86,2.02,1.71,-2.57,-0.54,10.20935542857143,-11.28,0.7,0.3,3.92,18.52,-30.19358475630441,7.91,9.52,5.76,4.0,3.96,0.42,139.71,13.030695948035882,0.434,1,0,3.0
21.22,1.22,16.60521298419211,14.28,25.56,66.95,0.85,3.86,2.02,1.71,-2.57,-0.54,10.20935542857143,-11.28,0.7,0.3,3.92,18.52,-30.19358475630441,7.91,9.52,5.76,4.0,3.96,0.42,139.71,13.030695948035882,0.434,1,0,3.0
5.95,1.72,16.60521298419211,3.46,5.54,12.65,1.33,3.66,3.61,2.05,-4.78,-0.65,10.20935542857143,-2.08,0.77,0.23,9.82,-2.66,-30.19358475630441,65.12,60.73,28.97,22.32,28.6,0.37,109.17,13.030695948035882,0.245,1,0,3.0
5.95,1.72,16.60521298419211,3.46,5.54,12.65,1.33,3.66,3.61,2.05,-4.78,-0.65,10.20935542857143,-2.08,0.77,0.23,9.82,-2.66,-30.19358475630441,65.12,60.73,28.97,22.32,28.6,0.37,109.17,13.030695948035882,0.245,1,0,3.0
0.66,0.08,16.60521298419211,-4.66,0.87,30.73,0.06,3.71,0.29,0.09,-0.26,-0.51,10.20935542857143,-5.52,0.78,0.22,10.53,-16.35,-30.19358475630441,33.28,43.63,12.08,9.38,8.32,0.22,74.61,13.030695948035882,0.462,1,0,0.0
0.66,0.08,16.60521298419211,-4.66,0.87,30.73,0.06,3.71,0.29,0.09,-0.26,-0.51,10.20935542857143,-5.52,0.78,0.22,10.53,-16.35,-30.19358475630441,33.28,43.63,12.08,9.38,8.32,0.22,74.61,13.030695948035882,0.462,1,0,0.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,2.09,4.14353964866196,-3.37,7.512599199733244,119993.89719612764,110018.74129170092,-0.58,0.4,0.34,0.59,0.41,5.22,3.85,-184.01,-219.35,-206.04,-161.34,-94.53,-158.06,0.46,85.79,13.030695948035882,0.91,1,0,0.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,2.09,4.14353964866196,-3.37,7.512599199733244,119993.89719612764,110018.74129170092,-0.58,0.4,0.34,0.59,0.41,5.22,3.85,-184.01,-219.35,-206.04,-161.34,-94.53,-158.06,0.46,85.79,13.030695948035882,0.91,1,0,0.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,4.89,4.14353964866196,-7.52,7.512599199733244,119993.89719612764,110018.74129170092,-0.25,0.14,0.14,0.81,0.19,3.01,48.42,-58700.68,-59277.09,-50918.54,-153.85,-123.96,-192.04,0.0,8.991378868978357,13.030695948035882,4.73,1,0,0.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,4.89,4.14353964866196,-7.52,7.512599199733244,119993.89719612764,110018.74129170092,-0.25,0.14,0.14,0.81,0.19,3.01,48.42,-58700.68,-59277.09,-50918.54,-153.85,-123.96,-192.04,0.0,8.991378868978357,13.030695948035882,4.73,1,0,0.0
0.18,0.0,5.61,5.72,0.03,-1692.26,0.01,38.93,0.81,-0.04,-0.01,0.824658251231527,5.59,5.7,-2.39,3.39,0.02,90.15,3218.64,3158.36,464.14,-2.3,5.49,-90.9,0.01,89.07,13.030695948035882,20.280001,1,0,0.0
